,message,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic,cleaned_message,POS,tagCounts,preprocessed_1,POS-SEQ,None,words,uppercase_word_count,punctuation_count,not_in_vocab_words
250,"The Trump Family is a joke.... Funny, the Turkey talks, and Gobbles. 👉Pardon the Country👈 👉Pardon the Turkey👈. Pardon Trump, Pardon Me. Gobble, Gobble, Gobble, Gobble. Pardon The Stock Market.",1.0,0.0,0.0,1.0,0.0,0.0,"The Trump Family is a joke.... Funny, the Turkey talks, and Gobbles. 👉Pardon the Country👈 👉Pardon the Turkey👈. Pardon Trump, Pardon Me. Gobble, Gobble, Gobble, Gobble. Pardon The Stock Market.","[('the', 'DET'), ('Trump', 'PROPN'), ('Family', 'PROPN'), ('be', 'AUX'), ('a', 'DET'), ('joke', 'NOUN'), ('....', 'PUNCT'), ('funny', 'ADJ'), (',', 'PUNCT'), ('the', 'DET'), ('Turkey', 'PROPN'), ('talk', 'NOUN'), (',', 'PUNCT'), ('and', 'CCONJ'), ('Gobbles', 'PROPN'), ('.', 'PUNCT'), ('👉', 'EMOJI'), ('Pardon', 'PROPN'), ('the', 'DET'), ('Country', 'PROPN'), ('👈', 'EMOJI'), ('👉', 'EMOJI'), ('Pardon', 'PROPN'), ('the', 'DET'), ('Turkey', 'PROPN'), ('👈', 'EMOJI'), ('.', 'PUNCT'), ('Pardon', 'PROPN'), ('Trump', 'PROPN'), (',', 'PUNCT'), ('Pardon', 'PROPN'), ('I', 'PRON'), ('.', 'PUNCT'), ('Gobble', 'PROPN'), (',', 'PUNCT'), ('Gobble', 'PROPN'), (',', 'PUNCT'), ('Gobble', 'PROPN'), (',', 'PUNCT'), ('Gobble', 'PROPN'), ('.', 'PUNCT'), ('Pardon', 'PROPN'), ('the', 'DET'), ('Stock', 'PROPN'), ('Market', 'PROPN'), ('.', 'PUNCT')]","{'DET': 6, 'PROPN': 20, 'AUX': 1, 'NOUN': 2, 'PUNCT': 13, 'ADJ': 1, 'CCONJ': 1, 'ADV': 1, 'PRON': 1}",trump family joke .... funny turkey talk gobbles 👉 pardon country 👈 👉 pardon turkey 👈 pardon trump pardon gobble gobble gobble gobble pardon stock market,DET PROPN PROPN AUX DET NOUN PUNCT ADJ PUNCT DET PROPN NOUN PUNCT CCONJ PROPN PUNCT EMOJI PROPN DET PROPN EMOJI EMOJI PROPN DET PROPN EMOJI PUNCT PROPN PROPN PUNCT PROPN PRON PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN DET PROPN PROPN PUNCT,0.0,trump family be joke .... funny turkey talk and gobbles pardon country pardon turkey pardon trump pardon gobble gobble gobble gobble pardon stock market,0,15,gobbles
251,yay Iowa turkey! perfect names,0.0,0.0,0.0,0.0,0.0,0.0,yay Iowa turkey! perfect names,"[('yay', 'PROPN'), ('Iowa', 'PROPN'), ('turkey', 'PROPN'), ('!', 'PUNCT'), ('perfect', 'ADJ'), ('name', 'NOUN')]","{'PROPN': 3, 'PUNCT': 1, 'ADJ': 1, 'NOUN': 1}",yay iowa turkey perfect name,PROPN PROPN PROPN PUNCT ADJ NOUN,1.0,yay iowa turkey perfect name,0,1,
252,Let that Turkey live!,0.0,0.0,0.0,0.0,0.0,0.0,Let that Turkey live!,"[('let', 'VERB'), ('that', 'SCONJ'), ('Turkey', 'PROPN'), ('live', 'VERB'), ('!', 'PUNCT')]","{'VERB': 2, 'SCONJ': 1, 'PROPN': 1, 'PUNCT': 1}",let turkey live,VERB SCONJ PROPN VERB PUNCT,1.0,let turkey live,0,1,
253,we America we,0.0,0.0,0.0,0.0,0.0,0.0,we America we,"[('we', 'PRON'), ('America', 'PROPN'), ('we', 'PRON')]","{'PRON': 2, 'PROPN': 1}",america,PRON PROPN PRON,1.0,america,0,0,
254,We all know Trump won and the election was stolen by crooks in 4 cities,0.0,0.0,0.0,0.0,0.0,0.0,We all know Trump won and the election was stolen by crooks in 4 cities,"[('we', 'PRON'), ('all', 'DET'), ('know', 'VERB'), ('Trump', 'PROPN'), ('win', 'VERB'), ('and', 'CCONJ'), ('the', 'DET'), ('election', 'NOUN'), ('be', 'AUX'), ('steal', 'VERB'), ('by', 'ADP'), ('crook', 'NOUN'), ('in', 'ADP'), ('4', 'NUM'), ('city', 'NOUN')]","{'PRON': 1, 'DET': 2, 'VERB': 3, 'PROPN': 1, 'CCONJ': 1, 'NOUN': 3, 'AUX': 1, 'ADP': 2, 'NUM': 1}",know trump win election steal crook 4 city,PRON DET VERB PROPN VERB CCONJ DET NOUN AUX VERB ADP NOUN ADP NUM NOUN,1.0,know trump win and election be steal by crook in 4 city,0,0,
255,LOCK FIDEN FOR F CHEATING,1.0,0.0,0.0,0.0,0.0,1.0,LOCK FIDEN FOR F CHEATING,"[('LOCK', 'PROPN'), ('FIDEN', 'NOUN'), ('for', 'ADP'), ('f', 'NOUN'), ('cheating', 'NOUN')]","{'PROPN': 1, 'NOUN': 3, 'ADP': 1}",lock fiden f cheating,PROPN NOUN ADP NOUN NOUN,0.0,lock fiden for f cheating,5,0,fiden
256,ILLUMINATI,0.0,0.0,0.0,0.0,0.0,0.0,ILLUMINATI,"[('ILLUMINATI', 'PROPN')]",{'PROPN': 1},illuminati,PROPN,1.0,illuminati,1,0,illuminati
257,"man, woman, person, camera, t.v., corn and cob....it's amazing",0.0,0.0,0.0,0.0,0.0,0.0,"man, woman, person, camera, t.v., corn and cob....it is amazing","[('man', 'NOUN'), (',', 'PUNCT'), ('woman', 'NOUN'), (',', 'PUNCT'), ('person', 'NOUN'), (',', 'PUNCT'), ('camera', 'NOUN'), (',', 'PUNCT'), ('t.v', 'PROPN'), ('.', 'PROPN'), (',', 'PUNCT'), ('corn', 'NOUN'), ('and', 'CCONJ'), ('cob', 'NOUN'), ('....', 'PUNCT'), ('it', 'PRON'), ('be', 'AUX'), ('amazing', 'ADJ')]","{'NOUN': 6, 'PUNCT': 6, 'PROPN': 2, 'CCONJ': 1, 'PRON': 1, 'AUX': 1, 'ADJ': 1}",man woman person camera t.v corn cob .... amazing,NOUN PUNCT NOUN PUNCT NOUN PUNCT NOUN PUNCT PROPN PROPN PUNCT NOUN CCONJ NOUN PUNCT PRON AUX ADJ,1.0,man woman person camera t.v corn and cob .... be amazing,0,11,
258,The turkey was part of the deep state,0.0,0.0,0.0,0.0,0.0,0.0,The turkey was part of the deep state,"[('the', 'DET'), ('turkey', 'NOUN'), ('be', 'AUX'), ('part', 'NOUN'), ('of', 'ADP'), ('the', 'DET'), ('deep', 'ADJ'), ('state', 'NOUN')]","{'DET': 2, 'NOUN': 3, 'AUX': 1, 'ADP': 1, 'ADJ': 1}",turkey part deep state,DET NOUN AUX NOUN ADP DET ADJ NOUN,1.0,turkey be part of deep state,0,0,
259,American first. Grow up people.,0.0,0.0,0.0,0.0,0.0,0.0,American first. Grow up people.,"[('american', 'ADJ'), ('first', 'ADV'), ('.', 'PUNCT'), ('grow', 'VERB'), ('up', 'ADP'), ('people', 'NOUN'), ('.', 'PUNCT')]","{'ADJ': 1, 'ADV': 1, 'PUNCT': 2, 'VERB': 1, 'ADP': 1, 'NOUN': 1}",american first grow people,ADJ ADV PUNCT VERB ADP NOUN PUNCT,1.0,american first grow up people,0,2,
260,"trump 2020 only, Biden 2021 & beyond!!!",0.0,0.0,0.0,0.0,0.0,0.0,"trump 2020 only, Biden 2021 & beyond!!!","[('trump', 'VERB'), ('2020', 'NUM'), ('only', 'ADV'), (',', 'PUNCT'), ('Biden', 'PROPN'), ('2021', 'NUM'), ('&', 'CCONJ'), ('beyond', 'ADP'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT')]","{'VERB': 1, 'NUM': 2, 'ADV': 1, 'PUNCT': 4, 'PROPN': 1, 'CCONJ': 1, 'ADP': 1}",trump 2020 only biden 2021,VERB NUM ADV PUNCT PROPN NUM CCONJ ADP PUNCT PUNCT PUNCT,1.0,trump 2020 only biden 2021 beyond,0,5,2021
261,"Thank you, Our President Trump. Thank you for having the strength, determination, and faith in our Mighty Lord to continue to protect our great America!!!Amen",0.0,0.0,0.0,0.0,0.0,0.0,"Thank you, Our President Trump. Thank you for having the strength, determination, and faith in our Mighty Lord to continue to protect our great America!!!Amen","[('thank', 'VERB'), ('you', 'PRON'), (',', 'PUNCT'), ('our', 'PRON'), ('President', 'PROPN'), ('Trump', 'PROPN'), ('.', 'PUNCT'), ('thank', 'VERB'), ('you', 'PRON'), ('for', 'ADP'), ('have', 'VERB'), ('the', 'DET'), ('strength', 'NOUN'), (',', 'PUNCT'), ('determination', 'NOUN'), (',', 'PUNCT'), ('and', 'CCONJ'), ('faith', 'NOUN'), ('in', 'ADP'), ('our', 'PRON'), ('Mighty', 'PROPN'), ('Lord', 'PROPN'), ('to', 'PART'), ('continue', 'VERB'), ('to', 'PART'), ('protect', 'VERB'), ('our', 'PRON'), ('great', 'ADJ'), ('america!!!amen', 'NOUN')]","{'VERB': 5, 'PRON': 5, 'PUNCT': 4, 'PROPN': 4, 'ADP': 2, 'DET': 1, 'NOUN': 4, 'CCONJ': 1, 'PART': 2, 'ADJ': 1}",thank president trump thank have strength determination faith mighty lord to continue to protect great america!!!amen,VERB PRON PUNCT PRON PROPN PROPN PUNCT VERB PRON ADP VERB DET NOUN PUNCT NOUN PUNCT CCONJ NOUN ADP PRON PROPN PROPN PART VERB PART VERB PRON ADJ NOUN,1.0,thank president trump thank for have strength determination and faith in mighty lord to continue to protect great america!!!amen,0,7,america!!!amen
262,Lol,0.0,0.0,0.0,0.0,0.0,0.0,Lol,"[('Lol', 'PROPN')]",{'PROPN': 1},lol,PROPN,1.0,lol,0,0,
263,:yt::yt::yt:,0.0,0.0,0.0,0.0,0.0,0.0,:yt::yt::yt:,"[(':', 'PUNCT'), ('yt::yt::yt', 'X'), (':', 'PUNCT')]","{'PUNCT': 2, 'X': 1}",yt::yt::yt,PUNCT X PUNCT,1.0,yt::yt::yt,0,6,yt::yt::yt
264,I love seeing trump happy in this bad time,0.0,0.0,0.0,0.0,0.0,0.0,I love seeing trump happy in this bad time,"[('I', 'PRON'), ('love', 'VERB'), ('see', 'VERB'), ('trump', 'VERB'), ('happy', 'ADJ'), ('in', 'ADP'), ('this', 'DET'), ('bad', 'ADJ'), ('time', 'NOUN')]","{'PRON': 1, 'VERB': 3, 'ADJ': 2, 'ADP': 1, 'DET': 1, 'NOUN': 1}",love see trump happy bad time,PRON VERB VERB VERB ADJ ADP DET ADJ NOUN,1.0,love see trump happy in bad time,1,0,
265,I smell COVID of his breath,1.0,0.0,0.0,0.0,0.0,0.0,I smell COVID of his breath,"[('I', 'PRON'), ('smell', 'VERB'), ('COVID', 'PROPN'), ('of', 'ADP'), ('his', 'PRON'), ('breath', 'NOUN')]","{'PRON': 2, 'VERB': 1, 'PROPN': 1, 'ADP': 1, 'NOUN': 1}",smell covid breath,PRON VERB PROPN ADP PRON NOUN,0.0,smell covid of breath,2,0,covid
266,We love our Awesome President Trump and 1st lady Melania Trump!! God bless USA,0.0,0.0,0.0,0.0,0.0,0.0,We love our Awesome President Trump and 1st lady Melania Trump!! God bless USA,"[('we', 'PRON'), ('love', 'VERB'), ('our', 'PRON'), ('Awesome', 'PROPN'), ('President', 'PROPN'), ('Trump', 'PROPN'), ('and', 'CCONJ'), ('1st', 'PROPN'), ('lady', 'NOUN'), ('Melania', 'PROPN'), ('Trump', 'PROPN'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('God', 'PROPN'), ('bles', 'VERB'), ('USA', 'PROPN')]","{'PRON': 2, 'VERB': 2, 'PROPN': 8, 'CCONJ': 1, 'NOUN': 1, 'PUNCT': 2}",love awesome president trump 1st lady melania trump god bles usa,PRON VERB PRON PROPN PROPN PROPN CCONJ PROPN NOUN PROPN PROPN PUNCT PUNCT PROPN VERB PROPN,1.0,love awesome president trump and 1st lady melania trump god bles usa,1,2,melania bles
267,"There is no such thing as the ""Office of the President Elect"" so ridiculous! They just make sh*t up! For being in office 47 yrs Joe Biden isn't very smart.",0.0,1.0,0.0,0.0,0.0,0.0,"There is no such thing as the ""Office of the President Elect"" so ridiculous! They just make sh*t up! For being in office 47 yrs Joe Biden is not very smart.","[('there', 'PRON'), ('be', 'AUX'), ('no', 'DET'), ('such', 'ADJ'), ('thing', 'NOUN'), ('as', 'ADP'), ('the', 'DET'), ('""', 'PUNCT'), ('Office', 'PROPN'), ('of', 'ADP'), ('the', 'DET'), ('President', 'PROPN'), ('Elect', 'PROPN'), ('""', 'PUNCT'), ('so', 'ADV'), ('ridiculous', 'ADJ'), ('!', 'PUNCT'), ('they', 'PRON'), ('just', 'ADV'), ('make', 'VERB'), ('sh*t', 'NOUN'), ('up', 'ADP'), ('!', 'PUNCT'), ('for', 'ADP'), ('be', 'VERB'), ('in', 'ADP'), ('office', 'NOUN'), ('47', 'NUM'), ('yr', 'NOUN'), ('Joe', 'PROPN'), ('Biden', 'PROPN'), ('be', 'AUX'), ('not', 'PART'), ('very', 'ADV'), ('smart', 'ADJ'), ('.', 'PUNCT')]","{'PRON': 2, 'AUX': 2, 'DET': 3, 'ADJ': 3, 'NOUN': 4, 'ADP': 5, 'PUNCT': 5, 'PROPN': 5, 'ADV': 3, 'VERB': 2, 'NUM': 1, 'PART': 1}",such thing office president elect so ridiculous just make sh*t be office 47 yr joe biden not very smart,PRON AUX DET ADJ NOUN ADP DET PUNCT PROPN ADP DET PROPN PROPN PUNCT ADV ADJ PUNCT PRON ADV VERB NOUN ADP PUNCT ADP VERB ADP NOUN NUM NOUN PROPN PROPN AUX PART ADV ADJ PUNCT,0.0,be such thing as office of president elect so ridiculous just make sh*t up for be in office 47 yr joe biden be not very smart,0,6,sh*t
268,A TREMENDOUS university,0.0,0.0,0.0,0.0,0.0,0.0,A TREMENDOUS university,"[('a', 'DET'), ('TREMENDOUS', 'PROPN'), ('university', 'NOUN')]","{'DET': 1, 'PROPN': 1, 'NOUN': 1}",tremendous university,DET PROPN NOUN,1.0,tremendous university,2,0,
269,You got this Trump!,0.0,0.0,0.0,0.0,0.0,0.0,You got this Trump!,"[('you', 'PRON'), ('get', 'VERB'), ('this', 'DET'), ('Trump', 'PROPN'), ('!', 'PUNCT')]","{'PRON': 1, 'VERB': 1, 'DET': 1, 'PROPN': 1, 'PUNCT': 1}",get trump,PRON VERB DET PROPN PUNCT,1.0,get trump,0,1,
270,"Trump didn’t lost, Joe stole the election with the help of deep state",0.0,0.0,0.0,1.0,0.0,0.0,"Trump didn’t lost, Joe stole the election with the help of deep state","[('Trump', 'PROPN'), ('do', 'AUX'), ('not', 'PART'), ('lose', 'VERB'), (',', 'PUNCT'), ('Joe', 'PROPN'), ('steal', 'VERB'), ('the', 'DET'), ('election', 'NOUN'), ('with', 'ADP'), ('the', 'DET'), ('help', 'NOUN'), ('of', 'ADP'), ('deep', 'ADJ'), ('state', 'NOUN')]","{'PROPN': 2, 'AUX': 1, 'PART': 1, 'VERB': 2, 'PUNCT': 1, 'DET': 2, 'NOUN': 3, 'ADP': 2, 'ADJ': 1}",trump n’t lose joe steal election help deep state,PROPN AUX PART VERB PUNCT PROPN VERB DET NOUN ADP DET NOUN ADP ADJ NOUN,0.0,trump do n’t lose joe steal election with help of deep state,0,1,
271,Happy Thanksgiving!,0.0,0.0,0.0,0.0,0.0,0.0,Happy Thanksgiving!,"[('happy', 'ADJ'), ('Thanksgiving', 'PROPN'), ('!', 'PUNCT')]","{'ADJ': 1, 'PROPN': 1, 'PUNCT': 1}",happy thanksgiving,ADJ PROPN PUNCT,1.0,happy thanksgiving,0,1,
272,Corn and Cobb are true American patriots!,0.0,0.0,0.0,0.0,0.0,0.0,Corn and Cobb are true American patriots!,"[('Corn', 'PROPN'), ('and', 'CCONJ'), ('Cobb', 'PROPN'), ('be', 'AUX'), ('true', 'ADJ'), ('american', 'ADJ'), ('patriot', 'NOUN'), ('!', 'PUNCT')]","{'PROPN': 2, 'CCONJ': 1, 'AUX': 1, 'ADJ': 2, 'NOUN': 1, 'PUNCT': 1}",corn cobb true american patriot,PROPN CCONJ PROPN AUX ADJ ADJ NOUN PUNCT,1.0,corn and cobb be true american patriot,0,1,
273,Trump lost,0.0,0.0,0.0,0.0,0.0,0.0,Trump lost,"[('Trump', 'PROPN'), ('lose', 'VERB')]","{'PROPN': 1, 'VERB': 1}",trump lose,PROPN VERB,1.0,trump lose,0,0,
274,The turkeys name is corn pop,0.0,0.0,0.0,0.0,0.0,0.0,The turkeys name is corn pop,"[('the', 'DET'), ('turkey', 'NOUN'), ('name', 'NOUN'), ('be', 'AUX'), ('corn', 'NOUN'), ('pop', 'NOUN')]","{'DET': 1, 'NOUN': 4, 'AUX': 1}",turkey name corn pop,DET NOUN NOUN AUX NOUN NOUN,1.0,turkey name be corn pop,0,0,
275,Bone Spurs,0.0,0.0,0.0,0.0,0.0,0.0,Bone Spurs,"[('Bone', 'PROPN'), ('spur', 'NOUN')]","{'PROPN': 1, 'NOUN': 1}",bone spur,PROPN NOUN,1.0,bone spur,0,0,
276,God Bless Our Nation. Let Pea2ce Reign!,0.0,0.0,0.0,0.0,0.0,0.0,God Bless Our Nation. Let Pea2ce Reign!,"[('God', 'PROPN'), ('Bless', 'PROPN'), ('our', 'PRON'), ('nation', 'NOUN'), ('.', 'PUNCT'), ('let', 'VERB'), ('pea2ce', 'PRON'), ('reign', 'VERB'), ('!', 'PUNCT')]","{'PROPN': 2, 'PRON': 2, 'NOUN': 1, 'PUNCT': 2, 'VERB': 2}",god bless nation let reign,PROPN PROPN PRON NOUN PUNCT VERB PRON VERB PUNCT,1.0,god bless nation let reign,0,2,
277,PARDON YOURSELF DON. HERE'S YOUR CHANCE,0.0,0.0,0.0,0.0,0.0,0.0,PARDON YOURSELF DON. HERES YOUR CHANCE,"[('PARDON', 'PROPN'), ('YOURSELF', 'PROPN'), ('DON', 'PROPN'), ('.', 'PUNCT'), ('here', 'ADV'), ('be', 'AUX'), ('your', 'PRON'), ('chance', 'NOUN')]","{'PROPN': 4, 'PUNCT': 1, 'PRON': 1, 'NOUN': 1}",pardon yourself don heres chance,PROPN PROPN PROPN PUNCT ADV AUX PRON NOUN,1.0,pardon yourself don heres chance,6,1,heres
278,GOD BLESS DONALD TRUMP!!! THE BEST PRESIDENT EVER.,0.0,0.0,0.0,0.0,0.0,0.0,GOD BLESS DONALD TRUMP!!! THE BEST PRESIDENT EVER.,"[('GOD', 'PROPN'), ('BLESS', 'PROPN'), ('DONALD', 'PROPN'), ('TRUMP', 'PROPN'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('the', 'DET'), ('BEST', 'PROPN'), ('PRESIDENT', 'PROPN'), ('EVER', 'PROPN'), ('.', 'PUNCT')]","{'PROPN': 7, 'PUNCT': 4, 'DET': 1}",god bless donald trump best president ever,PROPN PROPN PROPN PROPN PUNCT PUNCT PUNCT DET PROPN PROPN PROPN PUNCT,1.0,god bless donald trump best president ever,8,4,
279,We love you.Mr.President!!! Lets make TRUMP PARTY !!!!,0.0,0.0,0.0,0.0,0.0,0.0,We love you.Mr.President!!! Lets make TRUMP PARTY !!!!,"[('we', 'PRON'), ('love', 'VERB'), ('you', 'PRON'), ('.', 'PUNCT'), ('Mr.', 'PROPN'), ('President', 'PROPN'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('let', 'VERB'), ('we', 'PRON'), ('make', 'VERB'), ('TRUMP', 'PROPN'), ('PARTY', 'PROPN'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT')]","{'PRON': 2, 'VERB': 2, 'PUNCT': 8, 'PROPN': 4, 'NOUN': 1}",love mr. president let make trump party,PRON VERB PRON PUNCT PROPN PROPN PUNCT PUNCT PUNCT VERB PRON VERB PROPN PROPN PUNCT PUNCT PUNCT PUNCT,1.0,love mr. president let make trump party,2,9,
280,This guy sucks!,1.0,0.0,0.0,0.0,0.0,0.0,This guy sucks!,"[('this', 'DET'), ('guy', 'NOUN'), ('suck', 'VERB'), ('!', 'PUNCT')]","{'DET': 1, 'NOUN': 1, 'VERB': 1, 'PUNCT': 1}",guy suck,DET NOUN VERB PUNCT,0.0,guy suck,0,1,
281,❤❤❤German patriots for Trump❤❤❤ Happy holidays,0.0,0.0,0.0,0.0,0.0,0.0,❤❤❤German patriots for Trump❤❤❤ Happy holidays,"[('❤', 'EMOJI'), ('❤', 'EMOJI'), ('❤', 'EMOJI'), ('german', 'ADJ'), ('patriot', 'NOUN'), ('for', 'ADP'), ('Trump', 'PROPN'), ('❤', 'EMOJI'), ('❤', 'EMOJI'), ('❤', 'EMOJI'), ('happy', 'ADJ'), ('holiday', 'NOUN')]","{'PUNCT': 2, 'NUM': 1, 'ADJ': 3, 'NOUN': 2, 'ADP': 1, 'PROPN': 2, 'X': 1}",❤ ❤ ❤ german patriot trump ❤ ❤ ❤ happy holiday,EMOJI EMOJI EMOJI ADJ NOUN ADP PROPN EMOJI EMOJI EMOJI ADJ NOUN,1.0,german patriot for trump happy holiday,0,0,
282,Corn and Cob aren't the only ones retireing.,0.0,0.0,0.0,0.0,0.0,0.0,Corn and Cob are not the only ones retireing.,"[('Corn', 'PROPN'), ('and', 'CCONJ'), ('Cob', 'PROPN'), ('be', 'AUX'), ('not', 'PART'), ('the', 'DET'), ('only', 'ADJ'), ('one', 'NOUN'), ('retire', 'VERB'), ('.', 'PUNCT')]","{'PROPN': 2, 'CCONJ': 1, 'AUX': 1, 'PART': 1, 'DET': 1, 'ADJ': 1, 'NOUN': 1, 'VERB': 1, 'PUNCT': 1}",corn cob not only one retire,PROPN CCONJ PROPN AUX PART DET ADJ NOUN VERB PUNCT,1.0,corn and cob be not only one retire,0,1,
283,He is reading fast 😂,0.0,0.0,0.0,0.0,0.0,0.0,He is reading fast 😂,"[('he', 'PRON'), ('be', 'AUX'), ('read', 'VERB'), ('fast', 'ADJ'), ('😂', 'EMOJI')]","{'PRON': 1, 'AUX': 1, 'VERB': 1, 'ADJ': 1, 'X': 1}",read fast 😂,PRON AUX VERB ADJ EMOJI,1.0,be read fast,0,0,
284,WWG1WGA,0.0,0.0,0.0,0.0,0.0,0.0,WWG1WGA,"[('WWG1WGA', 'NOUN')]",{'NOUN': 1},wwg1wga,NOUN,1.0,wwg1wga,2,0,wwg1wga
285,Biden is a Cenile old man,1.0,0.0,0.0,0.0,0.0,0.0,Biden is a Cenile old man,"[('Biden', 'PROPN'), ('be', 'AUX'), ('a', 'DET'), ('cenile', 'ADJ'), ('old', 'ADJ'), ('man', 'NOUN')]","{'PROPN': 1, 'AUX': 1, 'DET': 1, 'ADJ': 2, 'NOUN': 1}",biden cenile old man,PROPN AUX DET ADJ ADJ NOUN,0.0,biden be cenile old man,0,0,cenile
286,bizimi söyluyorlar,0.0,0.0,0.0,0.0,0.0,0.0,bizimi söyluyorlar,"[('bizimi', 'NOUN'), ('söyluyorlar', 'PROPN')]","{'NOUN': 1, 'PROPN': 1}",bizimi söyluyorlar,NOUN PROPN,1.0,bizimi söyluyorlar,0,0,bizimi söyluyorlar
287,TRUMP🙌🙌🙌,0.0,0.0,0.0,0.0,0.0,0.0,TRUMP🙌🙌🙌,"[('TRUMP', 'PROPN'), ('🙌', 'EMOJI'), ('🙌', 'EMOJI'), ('🙌', 'EMOJI')]","{'PROPN': 2, 'PUNCT': 2}",trump 🙌 🙌 🙌,PROPN EMOJI EMOJI EMOJI,1.0,trump,1,0,
288,Most of America is starving right now cause of you .,0.0,0.0,0.0,1.0,0.0,0.0,Most of America is starving right now cause of you .,"[('Most', 'ADJ'), ('of', 'ADP'), ('America', 'PROPN'), ('be', 'AUX'), ('starve', 'VERB'), ('right', 'ADV'), ('now', 'ADV'), ('because', 'SCONJ'), ('of', 'ADP'), ('you', 'PRON'), ('.', 'PUNCT')]","{'ADJ': 1, 'ADP': 2, 'PROPN': 1, 'AUX': 1, 'VERB': 2, 'ADV': 2, 'PRON': 1, 'PUNCT': 1}",most america starve right now cause,ADJ ADP PROPN AUX VERB ADV ADV SCONJ ADP PRON PUNCT,0.0,most of america be starve right now because of,0,1,
289,I feel bad for him he look sick😔,0.0,0.0,0.0,0.0,0.0,0.0,I feel bad for him he look sick😔,"[('I', 'PRON'), ('feel', 'VERB'), ('bad', 'ADJ'), ('for', 'ADP'), ('he', 'PRON'), ('he', 'PRON'), ('look', 'VERB'), ('sick', 'ADJ'), ('😔', 'EMOJI')]","{'PRON': 3, 'VERB': 2, 'ADJ': 2, 'ADP': 1, 'NOUN': 1}",feel bad look sick 😔,PRON VERB ADJ ADP PRON PRON VERB ADJ EMOJI,1.0,feel bad for look sick,1,0,
290,Trump won,0.0,0.0,0.0,0.0,0.0,0.0,Trump won,"[('Trump', 'PROPN'), ('win', 'VERB')]","{'PROPN': 1, 'VERB': 1}",trump win,PROPN VERB,1.0,trump win,0,0,
291,Thencs mai veri President,0.0,0.0,0.0,0.0,0.0,0.0,Thencs mai veri President,"[('Thencs', 'PROPN'), ('mai', 'PROPN'), ('veri', 'PROPN'), ('President', 'PROPN')]",{'PROPN': 4},thencs mai veri president,PROPN PROPN PROPN PROPN,1.0,thencs mai veri president,0,0,thencs veri
292,"CORN and COB - Anyone think Trump is TROLLING Biden's ""CORN POP"" story ??? 🤔😋",0.0,0.0,0.0,0.0,0.0,0.0,"CORN and COB - Anyone think Trump is TROLLING Bidens ""CORN POP"" story ??? 🤔😋","[('CORN', 'PROPN'), ('and', 'CCONJ'), ('COB', 'PROPN'), ('-', 'PUNCT'), ('anyone', 'PRON'), ('think', 'VERB'), ('Trump', 'PROPN'), ('be', 'AUX'), ('troll', 'VERB'), ('Bidens', 'PROPN'), ('""', 'PUNCT'), ('CORN', 'PROPN'), ('POP', 'PROPN'), ('""', 'PUNCT'), ('story', 'NOUN'), ('?', 'PUNCT'), ('?', 'PUNCT'), ('?', 'PUNCT'), ('🤔', 'EMOJI'), ('😋', 'EMOJI')]","{'PROPN': 6, 'CCONJ': 1, 'PUNCT': 6, 'PRON': 1, 'VERB': 2, 'AUX': 1, 'NOUN': 3}",corn cob think trump troll bidens corn pop story 🤔 😋,PROPN CCONJ PROPN PUNCT PRON VERB PROPN AUX VERB PROPN PUNCT PROPN PROPN PUNCT NOUN PUNCT PUNCT PUNCT EMOJI EMOJI,1.0,corn and cob think trump be troll bidens corn pop story,5,6,bidens
293,Lol you city slickers they don’t feed on your grocery shelf like you think they do! Corn pop!,1.0,1.0,0.0,0.0,0.0,0.0,Lol you city slickers they don’t feed on your grocery shelf like you think they do! Corn pop!,"[('Lol', 'PROPN'), ('you', 'PRON'), ('city', 'NOUN'), ('slicker', 'NOUN'), ('they', 'PRON'), ('do', 'AUX'), ('not', 'PART'), ('feed', 'VERB'), ('on', 'ADP'), ('your', 'PRON'), ('grocery', 'NOUN'), ('shelf', 'NOUN'), ('like', 'ADP'), ('you', 'PRON'), ('think', 'VERB'), ('they', 'PRON'), ('do', 'VERB'), ('!', 'PUNCT'), ('corn', 'NOUN'), ('pop', 'NOUN'), ('!', 'PUNCT')]","{'PROPN': 1, 'PRON': 5, 'NOUN': 6, 'AUX': 1, 'PART': 1, 'VERB': 3, 'ADP': 2, 'PUNCT': 2}",lol city slicker n’t feed grocery shelf think do corn pop,PROPN PRON NOUN NOUN PRON AUX PART VERB ADP PRON NOUN NOUN ADP PRON VERB PRON VERB PUNCT NOUN NOUN PUNCT,0.0,lol city slicker do n’t feed on grocery shelf like think do corn pop,0,2,
