,message,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic,cleaned_message,POS,tagCounts,preprocessed_1,POS-SEQ,None,words,uppercase_word_count,punctuation_count,not_in_vocab_words
6116,:_pewdieFloorGang:,0.0,0.0,0.0,0.0,0.0,0.0,:_pewdieFloorGang:,"[(':', 'PUNCT'), ('_', 'DET'), ('pewdiefloorgang', 'NOUN'), (':', 'PUNCT')]","{'PUNCT': 2, 'DET': 1, 'NOUN': 1}",pewdiefloorgang,PUNCT DET NOUN PUNCT,1.0,pewdiefloorgang,0,3,pewdiefloorgang
6117,:_pewdieTambo::_pewdieTambo:,0.0,0.0,0.0,0.0,0.0,0.0,:_pewdieTambo::_pewdieTambo:,"[(':', 'PUNCT'), ('_', 'PROPN'), ('pewdietambo::_pewdietambo', 'NOUN'), (':', 'PUNCT')]","{'PUNCT': 2, 'PROPN': 1, 'NOUN': 1}",pewdietambo::_pewdietambo,PUNCT PROPN NOUN PUNCT,1.0,pewdietambo::_pewdietambo,0,6,pewdietambo::_pewdietambo
6118,GROUND,0.0,0.0,0.0,0.0,0.0,0.0,GROUND,"[('GROUND', 'PROPN')]",{'PROPN': 1},ground,PROPN,1.0,GROUND,1,0,
6119,wall,0.0,0.0,0.0,0.0,0.0,0.0,wall,"[('wall', 'PROPN')]",{'PROPN': 1},wall,PROPN,1.0,wall,0,0,
6120,good bye pewds lol,0.0,0.0,0.0,0.0,0.0,0.0,good bye pewds lol,"[('good', 'ADJ'), ('bye', 'INTJ'), ('pewd', 'NOUN'), ('lol', 'VERB')]","{'ADJ': 1, 'INTJ': 1, 'NOUN': 1, 'VERB': 1}",good bye pewd lol,ADJ INTJ NOUN VERB,1.0,good bye pewd lol,0,0,pewd
6121,flooooooor gang,0.0,0.0,0.0,0.0,0.0,0.0,flooooooor gang,"[('flooooooor', 'ADJ'), ('gang', 'NOUN')]","{'ADJ': 1, 'NOUN': 1}",flooooooor gang,ADJ NOUN,1.0,flooooooor gang,0,0,flooooooor
6122,floor gang tier 2 aoougghhhh,0.0,0.0,0.0,0.0,0.0,0.0,floor gang tier 2 aoougghhhh,"[('floor', 'NOUN'), ('gang', 'NOUN'), ('tier', 'NOUN'), ('2', 'NUM'), ('aoougghhhh', 'PROPN')]","{'NOUN': 3, 'NUM': 1, 'PROPN': 1}",floor gang tier 2 aoougghhhh,NOUN NOUN NOUN NUM PROPN,1.0,floor gang tier 2 aoougghhhh,0,0,aoougghhhh
6123,:_pewdieFloorGang2:,0.0,0.0,0.0,0.0,0.0,0.0,:_pewdieFloorGang2:,"[(':', 'PUNCT'), ('_', 'X'), ('pewdiefloorgang2', 'X'), (':', 'PUNCT')]","{'PUNCT': 2, 'X': 2}",pewdiefloorgang2,PUNCT X X PUNCT,1.0,pewdiefloorgang2,0,3,pewdiefloorgang2
6124,"i like how pewds is all quiet and normal, and then jack is like AAAAAAAAAAHHHHHHH",0.0,0.0,0.0,0.0,0.0,0.0,"i like how pewds is all quiet and normal, and then jack is like AAAAAAAAAAHHHHHHH","[('I', 'PRON'), ('like', 'VERB'), ('how', 'ADV'), ('pewds', 'PROPN'), ('be', 'AUX'), ('all', 'DET'), ('quiet', 'ADJ'), ('and', 'CCONJ'), ('normal', 'ADJ'), (',', 'PUNCT'), ('and', 'CCONJ'), ('then', 'ADV'), ('jack', 'PROPN'), ('be', 'VERB'), ('like', 'ADP'), ('AAAAAAAAAAHHHHHHH', 'PROPN')]","{'PRON': 1, 'VERB': 2, 'ADV': 2, 'PROPN': 3, 'AUX': 1, 'DET': 1, 'ADJ': 2, 'CCONJ': 2, 'PUNCT': 1, 'ADP': 1}",like how pewds quiet normal then jack be aaaaaaaaaahhhhhhh,PRON VERB ADV PROPN AUX DET ADJ CCONJ ADJ PUNCT CCONJ ADV PROPN VERB ADP PROPN,1.0,like pewds quiet normal jack like AAAAAAAAAAHHHHHHH,1,1,pewds aaaaaaaaaahhhhhhh
6125,floor,0.0,0.0,0.0,0.0,0.0,0.0,floor,"[('floor', 'NOUN')]",{'NOUN': 1},floor,NOUN,1.0,floor,0,0,
6126,jiggy jiggy with nancy thompson,0.0,0.0,0.0,0.0,0.0,0.0,jiggy jiggy with nancy thompson,"[('jiggy', 'PROPN'), ('jiggy', 'PROPN'), ('with', 'ADP'), ('nancy', 'PROPN'), ('thompson', 'PROPN')]","{'PROPN': 4, 'ADP': 1}",jiggy jiggy nancy thompson,PROPN PROPN ADP PROPN PROPN,1.0,jiggy jiggy nancy thompson,0,0,jiggy jiggy
6127,did Jack said he was dead,0.0,0.0,0.0,0.0,0.0,0.0,did Jack said he was dead,"[('do', 'AUX'), ('Jack', 'PROPN'), ('say', 'VERB'), ('he', 'PRON'), ('be', 'AUX'), ('dead', 'ADJ')]","{'AUX': 2, 'PROPN': 1, 'VERB': 1, 'PRON': 1, 'ADJ': 1}",jack say dead,AUX PROPN VERB PRON AUX ADJ,1.0,Jack say dead,0,0,
6128,floor gang tier 2 aoougghhhh,0.0,0.0,0.0,0.0,0.0,0.0,floor gang tier 2 aoougghhhh,"[('floor', 'NOUN'), ('gang', 'NOUN'), ('tier', 'NOUN'), ('2', 'NUM'), ('aoougghhhh', 'PROPN')]","{'NOUN': 3, 'NUM': 1, 'PROPN': 1}",floor gang tier 2 aoougghhhh,NOUN NOUN NOUN NUM PROPN,1.0,floor gang tier 2 aoougghhhh,0,0,aoougghhhh
6129,is Jack possessed?,0.0,0.0,0.0,0.0,0.0,0.0,is Jack possessed?,"[('be', 'AUX'), ('Jack', 'PROPN'), ('possess', 'VERB'), ('?', 'PUNCT')]","{'AUX': 1, 'PROPN': 1, 'VERB': 1, 'PUNCT': 1}",jack posse,AUX PROPN VERB PUNCT,1.0,Jack posse,0,1,
6130,:_pewdieReee::_pewdieReee::_pewdieReee:,0.0,0.0,0.0,0.0,0.0,0.0,:_pewdieReee::_pewdieReee::_pewdieReee:,"[(':', 'PUNCT'), ('_', 'DET'), ('pewdiereee::_pewdiereee::_pewdiereee', 'NOUN'), (':', 'PUNCT')]","{'PUNCT': 2, 'DET': 1, 'NOUN': 1}",pewdiereee::_pewdiereee::_pewdiereee,PUNCT DET NOUN PUNCT,1.0,pewdiereee::_pewdiereee::_pewdiereee,0,9,pewdiereee::_pewdiereee::_pewdiereee
6131,:_pewdieFloorGang:,0.0,0.0,0.0,0.0,0.0,0.0,:_pewdieFloorGang:,"[(':', 'PUNCT'), ('_', 'DET'), ('pewdiefloorgang', 'NOUN'), (':', 'PUNCT')]","{'PUNCT': 2, 'DET': 1, 'NOUN': 1}",pewdiefloorgang,PUNCT DET NOUN PUNCT,1.0,pewdiefloorgang,0,3,pewdiefloorgang
6132,"If you guys are having issues joining the discord, please try on PC. if that doesnt work, send an email to pewdiepiediscordserver@gmail.com",0.0,0.0,0.0,0.0,0.0,0.0,"If you guys are having issues joining the discord, please try on PC. if that does not work, send an email to pewdiepiediscordserver@gmail.com","[('if', 'SCONJ'), ('you', 'PRON'), ('guy', 'NOUN'), ('be', 'AUX'), ('have', 'VERB'), ('issue', 'NOUN'), ('join', 'VERB'), ('the', 'DET'), ('discord', 'NOUN'), (',', 'PUNCT'), ('please', 'INTJ'), ('try', 'VERB'), ('on', 'ADP'), ('pc', 'NOUN'), ('.', 'PUNCT'), ('if', 'SCONJ'), ('that', 'DET'), ('do', 'AUX'), ('not', 'PART'), ('work', 'VERB'), (',', 'PUNCT'), ('send', 'VERB'), ('an', 'DET'), ('email', 'NOUN'), ('to', 'ADP'), ('pewdiepiediscordserver@gmail.com', 'NUM')]","{'SCONJ': 2, 'PRON': 1, 'NOUN': 5, 'AUX': 2, 'VERB': 5, 'DET': 3, 'PUNCT': 3, 'INTJ': 1, 'ADP': 2, 'PART': 1, 'NUM': 1}",guy have issue join discord please try pc nt work send email pewdiepiediscordserver@gmail.com,SCONJ PRON NOUN AUX VERB NOUN VERB DET NOUN PUNCT INTJ VERB ADP NOUN PUNCT SCONJ DET AUX PART VERB PUNCT VERB DET NOUN ADP NUM,1.0,guy issue join discord please try pc work send email pewdiepiediscordserver@gmail.com,1,5,pewdiepiediscordserver@gmail.com
6133,Don't say the name you gotta find the haunted room first,0.0,0.0,0.0,0.0,0.0,0.0,do not say the name you got to find the haunted room first,"[('do', 'AUX'), ('not', 'PART'), ('say', 'VERB'), ('the', 'DET'), ('name', 'NOUN'), ('you', 'PRON'), ('get', 'VERB'), ('to', 'PART'), ('find', 'VERB'), ('the', 'DET'), ('haunt', 'VERB'), ('room', 'NOUN'), ('first', 'ADV')]","{'AUX': 1, 'PART': 2, 'VERB': 4, 'DET': 2, 'NOUN': 2, 'PRON': 1, 'ADV': 1}",not say name get ta find haunt room first,AUX PART VERB DET NOUN PRON VERB PART VERB DET VERB NOUN ADV,1.0,say name get find haunt room first,0,0,
6134,"@a n i m a little, i was too though!",0.0,0.0,0.0,0.0,0.0,0.0,"@a n i m a little, i was too though!","[('@a', 'PROPN'), ('n', 'PROPN'), ('I', 'PRON'), ('m', 'VERB'), ('a', 'DET'), ('little', 'ADJ'), (',', 'PUNCT'), ('I', 'PRON'), ('be', 'AUX'), ('too', 'ADV'), ('though', 'ADV'), ('!', 'PUNCT')]","{'PROPN': 2, 'PRON': 2, 'VERB': 1, 'DET': 1, 'ADJ': 1, 'PUNCT': 2, 'AUX': 1, 'ADV': 2}",@a n m little too though,PROPN PROPN PRON VERB DET ADJ PUNCT PRON AUX ADV ADV PUNCT,1.0,@a n little though,0,3,@a
6135,floor gang tier 2 aoougghhhh,0.0,0.0,0.0,0.0,0.0,0.0,floor gang tier 2 aoougghhhh,"[('floor', 'NOUN'), ('gang', 'NOUN'), ('tier', 'NOUN'), ('2', 'NUM'), ('aoougghhhh', 'PROPN')]","{'NOUN': 3, 'NUM': 1, 'PROPN': 1}",floor gang tier 2 aoougghhhh,NOUN NOUN NOUN NUM PROPN,1.0,floor gang tier 2 aoougghhhh,0,0,aoougghhhh
6136,Tak og vegg,0.0,0.0,0.0,0.0,0.0,0.0,Tak og vegg,"[('tak', 'NOUN'), ('og', 'ADP'), ('vegg', 'NOUN')]","{'NOUN': 2, 'ADP': 1}",tak vegg,NOUN ADP NOUN,1.0,tak og vegg,0,0,vegg
6137,golv,0.0,0.0,0.0,0.0,0.0,0.0,golv,"[('golv', 'PROPN')]",{'PROPN': 1},golv,PROPN,1.0,golv,0,0,golv
6138,we need more people in stream,0.0,0.0,0.0,0.0,0.0,0.0,we need more people in stream,"[('we', 'PRON'), ('need', 'VERB'), ('more', 'ADJ'), ('people', 'NOUN'), ('in', 'ADP'), ('stream', 'NOUN')]","{'PRON': 1, 'VERB': 1, 'ADJ': 1, 'NOUN': 2, 'ADP': 1}",need more people stream,PRON VERB ADJ NOUN ADP NOUN,1.0,need people stream,0,0,
6139,:_pewdieSven::_pewdieTambo: Is Nancy Floor gang or ceiling gang?,0.0,0.0,0.0,0.0,0.0,0.0,:_pewdieSven::_pewdieTambo: Is Nancy Floor gang or ceiling gang?,"[(':', 'PUNCT'), ('_', 'DET'), ('pewdiesven::_pewdietambo', 'NOUN'), (':', 'PUNCT'), ('be', 'AUX'), ('Nancy', 'PROPN'), ('Floor', 'PROPN'), ('gang', 'NOUN'), ('or', 'CCONJ'), ('ceiling', 'NOUN'), ('gang', 'NOUN'), ('?', 'PUNCT')]","{'PUNCT': 3, 'DET': 1, 'NOUN': 4, 'AUX': 1, 'PROPN': 2, 'CCONJ': 1}",pewdiesven::_pewdietambo nancy floor gang ceiling gang,PUNCT DET NOUN PUNCT AUX PROPN PROPN NOUN CCONJ NOUN NOUN PUNCT,1.0,pewdiesven::_pewdietambo Nancy Floor gang ceiling gang,0,7,pewdiesven::_pewdietambo
6140,are they playing with more ppl ?,0.0,0.0,0.0,0.0,0.0,0.0,are they playing with more ppl ?,"[('be', 'AUX'), ('they', 'PRON'), ('play', 'VERB'), ('with', 'ADP'), ('more', 'ADJ'), ('ppl', 'ADJ'), ('?', 'PUNCT')]","{'AUX': 1, 'PRON': 1, 'VERB': 1, 'ADP': 1, 'ADJ': 2, 'PUNCT': 1}",play more ppl,AUX PRON VERB ADP ADJ ADJ PUNCT,1.0,play ppl,0,1,
6141,please fix yourself if the delay bothers you,0.0,0.0,0.0,0.0,0.0,0.0,please fix yourself if the delay bothers you,"[('please', 'INTJ'), ('fix', 'VERB'), ('yourself', 'PRON'), ('if', 'SCONJ'), ('the', 'DET'), ('delay', 'NOUN'), ('bother', 'VERB'), ('you', 'PRON')]","{'INTJ': 1, 'VERB': 2, 'PRON': 2, 'SCONJ': 1, 'DET': 1, 'NOUN': 1}",please fix delay bother,INTJ VERB PRON SCONJ DET NOUN VERB PRON,1.0,please fix delay bother,0,0,
6142,hehey,0.0,0.0,0.0,0.0,0.0,0.0,hehey,"[('hehey', 'PRON')]",{'PRON': 1},,PRON,1.0,hehey,0,0,
6143,:_pewdiePewd::_pewdiePewd:,0.0,0.0,0.0,0.0,0.0,0.0,:_pewdiePewd::_pewdiePewd:,"[(':', 'PUNCT'), ('_', 'DET'), ('pewdiepewd::_pewdiepewd', 'NOUN'), (':', 'PUNCT')]","{'PUNCT': 2, 'DET': 1, 'NOUN': 1}",pewdiepewd::_pewdiepewd,PUNCT DET NOUN PUNCT,1.0,pewdiepewd::_pewdiepewd,0,6,pewdiepewd::_pewdiepewd
6144,:_pewdieLeg::_pewdieTorso::_pewdieFace::_pewdieReee:,0.0,0.0,0.0,0.0,0.0,0.0,:_pewdieLeg::_pewdieTorso::_pewdieFace::_pewdieReee:,"[(':', 'PUNCT'), ('_', 'PROPN'), ('pewdieLeg::_pewdieTorso::_pewdieFace::_pewdieReee', 'PROPN'), (':', 'PUNCT')]","{'PUNCT': 2, 'PROPN': 2}",pewdieleg::_pewdietorso::_pewdieface::_pewdiereee,PUNCT PROPN PROPN PUNCT,1.0,pewdieLeg::_pewdieTorso::_pewdieFace::_pewdieReee,0,12,pewdieleg::_pewdietorso::_pewdieface::_pewdiereee
6145,ah okay its just im watching both streams at the same time so the delay is kinda obvious jsksjsk,0.0,0.0,0.0,0.0,0.0,0.0,ah okay its just I am watching both streams at the same time so the delay is kind of obvious jsksjsk,"[('ah', 'INTJ'), ('okay', 'INTJ'), ('its', 'PRON'), ('just', 'ADV'), ('I', 'PRON'), ('be', 'AUX'), ('watch', 'VERB'), ('both', 'DET'), ('stream', 'NOUN'), ('at', 'ADP'), ('the', 'DET'), ('same', 'ADJ'), ('time', 'NOUN'), ('so', 'SCONJ'), ('the', 'DET'), ('delay', 'NOUN'), ('be', 'VERB'), ('kind', 'ADV'), ('of', 'ADV'), ('obvious', 'ADJ'), ('jsksjsk', 'NOUN')]","{'INTJ': 2, 'PRON': 2, 'ADV': 3, 'AUX': 1, 'VERB': 2, 'DET': 3, 'NOUN': 4, 'ADP': 1, 'ADJ': 2, 'SCONJ': 1}",ah okay just watch stream same time delay be kinda obvious jsksjsk,INTJ INTJ PRON ADV PRON AUX VERB DET NOUN ADP DET ADJ NOUN SCONJ DET NOUN VERB ADV ADV ADJ NOUN,1.0,ah okay watch stream time delay kind obvious jsksjsk,0,0,jsksjsk
6146,:_pewdieFloorGang::_pewdieFloorGang::_pewdieFloorGang:,0.0,0.0,0.0,0.0,0.0,0.0,:_pewdieFloorGang::_pewdieFloorGang::_pewdieFloorGang:,"[(':', 'PUNCT'), ('_', 'PROPN'), ('pewdieFloorGang::_pewdieFloorGang::_pewdieFloorGang', 'PROPN'), (':', 'PUNCT')]","{'PUNCT': 2, 'PROPN': 2}",pewdiefloorgang::_pewdiefloorgang::_pewdiefloorgang,PUNCT PROPN PROPN PUNCT,1.0,pewdieFloorGang::_pewdieFloorGang::_pewdieFloorGang,0,9,pewdiefloorgang::_pewdiefloorgang::_pewdiefloorgang
6147,:_pewdieFloorGang:,0.0,0.0,0.0,0.0,0.0,0.0,:_pewdieFloorGang:,"[(':', 'PUNCT'), ('_', 'DET'), ('pewdiefloorgang', 'NOUN'), (':', 'PUNCT')]","{'PUNCT': 2, 'DET': 1, 'NOUN': 1}",pewdiefloorgang,PUNCT DET NOUN PUNCT,1.0,pewdiefloorgang,0,3,pewdiefloorgang
6148,GROUND GANG OUHH,0.0,0.0,0.0,0.0,0.0,0.0,GROUND GANG OUHH,"[('GROUND', 'PROPN'), ('gang', 'NOUN'), ('OUHH', 'VERB')]","{'PROPN': 1, 'NOUN': 1, 'VERB': 1}",ground gang ouhh,PROPN NOUN VERB,1.0,GROUND gang OUHH,3,0,ouhh
6149,:_pewdieWat:,0.0,0.0,0.0,0.0,0.0,0.0,:_pewdieWat:,"[(':', 'PUNCT'), ('_', 'DET'), ('pewdieWat', 'PUNCT'), (':', 'PUNCT')]","{'PUNCT': 3, 'DET': 1}",pewdiewat,PUNCT DET PUNCT PUNCT,1.0,pewdieWat,0,3,pewdiewat
6150,They've been playing for an hour and I get the notification now?!,0.0,0.0,0.0,0.0,0.0,0.0,they have been playing for an hour and I get the notification now?!,"[('they', 'PRON'), ('have', 'AUX'), ('be', 'AUX'), ('play', 'VERB'), ('for', 'ADP'), ('an', 'DET'), ('hour', 'NOUN'), ('and', 'CCONJ'), ('I', 'PRON'), ('get', 'VERB'), ('the', 'DET'), ('notification', 'NOUN'), ('now', 'ADV'), ('?', 'PUNCT'), ('!', 'PUNCT')]","{'PRON': 2, 'AUX': 2, 'VERB': 2, 'ADP': 1, 'DET': 2, 'NOUN': 2, 'CCONJ': 1, 'ADV': 1, 'PUNCT': 2}",play hour get notification now,PRON AUX AUX VERB ADP DET NOUN CCONJ PRON VERB DET NOUN ADV PUNCT PUNCT,1.0,play hour get notification,1,2,
6151,:_pewdieBrofist2::_pewdieTambo:,0.0,0.0,0.0,0.0,0.0,0.0,:_pewdieBrofist2::_pewdieTambo:,"[(':', 'PUNCT'), ('_', 'DET'), ('pewdiebrofist2::_pewdietambo', 'X'), (':', 'PUNCT')]","{'PUNCT': 2, 'DET': 1, 'X': 1}",pewdiebrofist2::_pewdietambo,PUNCT DET X PUNCT,1.0,pewdiebrofist2::_pewdietambo,0,6,pewdiebrofist2::_pewdietambo
6152,"the delay doesnt even matter, yall, like his videos and they arent in real time so just remember that",0.0,0.0,0.0,0.0,0.0,0.0,"the delay does not even matter, you all, like his videos and they are not in real time so just remember that","[('the', 'DET'), ('delay', 'NOUN'), ('do', 'AUX'), ('not', 'PART'), ('even', 'ADV'), ('matter', 'VERB'), (',', 'PUNCT'), ('you', 'PRON'), ('all', 'DET'), (',', 'PUNCT'), ('like', 'ADP'), ('his', 'PRON'), ('video', 'NOUN'), ('and', 'CCONJ'), ('they', 'PRON'), ('be', 'VERB'), ('not', 'PART'), ('in', 'ADP'), ('real', 'ADJ'), ('time', 'NOUN'), ('so', 'ADV'), ('just', 'ADV'), ('remember', 'VERB'), ('that', 'SCONJ')]","{'DET': 2, 'NOUN': 3, 'AUX': 1, 'PART': 2, 'ADV': 3, 'VERB': 3, 'PUNCT': 2, 'PRON': 3, 'ADP': 2, 'CCONJ': 1, 'ADJ': 1, 'SCONJ': 1}",delay nt even matter video be nt real time so just remember,DET NOUN AUX PART ADV VERB PUNCT PRON DET PUNCT ADP PRON NOUN CCONJ PRON VERB PART ADP ADJ NOUN ADV ADV VERB SCONJ,1.0,delay even matter like video real time remember,0,2,
6153,Among us VR stream when?,0.0,0.0,0.0,0.0,0.0,0.0,Among us VR stream when?,"[('among', 'ADP'), ('we', 'PRON'), ('VR', 'PROPN'), ('stream', 'NOUN'), ('when', 'ADV'), ('?', 'PUNCT')]","{'ADP': 1, 'PRON': 1, 'PROPN': 1, 'NOUN': 1, 'ADV': 1, 'PUNCT': 1}",vr stream when,ADP PRON PROPN NOUN ADV PUNCT,1.0,among VR stream,1,1,vr
6154,bruh,0.0,0.0,0.0,0.0,0.0,0.0,bruh,"[('bruh', 'PROPN')]",{'PROPN': 1},bruh,PROPN,1.0,bruh,0,0,bruh
6155,:_pewdieLeg2:,0.0,0.0,0.0,0.0,0.0,0.0,:_pewdieLeg2:,"[(':', 'PUNCT'), ('_', 'PROPN'), ('pewdieleg2', 'NOUN'), (':', 'PUNCT')]","{'PUNCT': 2, 'PROPN': 1, 'NOUN': 1}",pewdieleg2,PUNCT PROPN NOUN PUNCT,1.0,pewdieleg2,0,3,pewdieleg2
6156,please fix the delay,0.0,0.0,0.0,0.0,0.0,0.0,please fix the delay,"[('please', 'INTJ'), ('fix', 'VERB'), ('the', 'DET'), ('delay', 'NOUN')]","{'INTJ': 1, 'VERB': 1, 'DET': 1, 'NOUN': 1}",please fix delay,INTJ VERB DET NOUN,1.0,please fix delay,0,0,
6157,check your ping to figure out of its your connection,0.0,0.0,0.0,0.0,0.0,0.0,check your ping to figure out of its your connection,"[('check', 'VERB'), ('your', 'PRON'), ('ping', 'NOUN'), ('to', 'PART'), ('figure', 'VERB'), ('out', 'SCONJ'), ('of', 'ADP'), ('its', 'PRON'), ('your', 'PRON'), ('connection', 'NOUN')]","{'VERB': 2, 'PRON': 3, 'NOUN': 2, 'PART': 1, 'SCONJ': 1, 'ADP': 1}",check ping to figure connection,VERB PRON NOUN PART VERB SCONJ ADP PRON PRON NOUN,1.0,check ping figure connection,0,0,
6158,it's ok William they took a while to start up a game,0.0,0.0,0.0,0.0,0.0,0.0,it is ok William they took a while to start up a game,"[('it', 'PRON'), ('be', 'AUX'), ('ok', 'PROPN'), ('William', 'PROPN'), ('they', 'PRON'), ('take', 'VERB'), ('a', 'DET'), ('while', 'NOUN'), ('to', 'PART'), ('start', 'VERB'), ('up', 'ADP'), ('a', 'DET'), ('game', 'NOUN')]","{'PRON': 2, 'AUX': 1, 'PROPN': 2, 'VERB': 2, 'DET': 2, 'NOUN': 2, 'PART': 1, 'ADP': 1}",ok william take while to start game,PRON AUX PROPN PROPN PRON VERB DET NOUN PART VERB ADP DET NOUN,1.0,ok William take start game,0,0,
6159,im gonna head over to Jack's stream sound is hopefully better there,0.0,0.0,0.0,0.0,0.0,0.0,I am going to head over to Jack's stream sound is hopefully better there,"[('I', 'PRON'), ('be', 'AUX'), ('go', 'VERB'), ('to', 'PART'), ('head', 'VERB'), ('over', 'ADP'), ('to', 'ADP'), ('Jack', 'PROPN'), (""'s"", 'PART'), ('stream', 'NOUN'), ('sound', 'NOUN'), ('be', 'VERB'), ('hopefully', 'ADV'), ('well', 'ADJ'), ('there', 'ADV')]","{'PRON': 1, 'AUX': 1, 'VERB': 3, 'PART': 2, 'ADP': 2, 'PROPN': 1, 'NOUN': 2, 'ADV': 2, 'ADJ': 1}",gon na head jacks stream sound be hopefully well there,PRON AUX VERB PART VERB ADP ADP PROPN NOUN NOUN VERB ADV ADJ ADV,1.0,go head Jack 's stream sound hopefully well,0,0,
6160,I hope you realize there are lights you can turn on,0.0,0.0,0.0,0.0,0.0,0.0,I hope you realize there are lights you can turn on,"[('I', 'PRON'), ('hope', 'VERB'), ('you', 'PRON'), ('realize', 'VERB'), ('there', 'PRON'), ('be', 'AUX'), ('light', 'NOUN'), ('you', 'PRON'), ('can', 'AUX'), ('turn', 'VERB'), ('on', 'ADP')]","{'PRON': 4, 'VERB': 3, 'AUX': 2, 'NOUN': 1, 'ADP': 1}",hope realize light turn,PRON VERB PRON VERB PRON AUX NOUN PRON AUX VERB ADP,1.0,hope realize light turn,1,0,
6161,:_pewdieFloorGang2: where have I seen this design before?...hmm haha,0.0,0.0,0.0,0.0,0.0,0.0,:_pewdieFloorGang2: where have I seen this design before?...hmm haha,"[(':', 'PUNCT'), ('_', 'DET'), ('pewdiefloorgang2', 'X'), (':', 'PUNCT'), ('where', 'ADV'), ('have', 'AUX'), ('I', 'PRON'), ('see', 'VERB'), ('this', 'DET'), ('design', 'NOUN'), ('before?', 'NOUN'), ('...', 'PUNCT'), ('hmm', 'INTJ'), ('haha', 'INTJ')]","{'PUNCT': 3, 'DET': 2, 'X': 1, 'ADV': 1, 'AUX': 1, 'PRON': 1, 'VERB': 1, 'NOUN': 2, 'INTJ': 2}",pewdiefloorgang2 where see design before? ... hmm haha,PUNCT DET X PUNCT ADV AUX PRON VERB DET NOUN NOUN PUNCT INTJ INTJ,1.0,pewdiefloorgang2 see design before? ... hmm haha,1,7,pewdiefloorgang2 before?
6162,play with corpse pleaseee,0.0,0.0,0.0,0.0,0.0,0.0,play with corpse pleaseee,"[('play', 'VERB'), ('with', 'ADP'), ('corpse', 'NOUN'), ('pleaseee', 'NOUN')]","{'VERB': 1, 'ADP': 1, 'NOUN': 2}",play corpse pleaseee,VERB ADP NOUN NOUN,1.0,play corpse pleaseee,0,0,pleaseee
6163,when you die and get sent to the gulag:_pewdieCocopewds::_pewdieBrofist2:,0.0,0.0,0.0,0.0,0.0,0.0,when you die and get sent to the gulag:_pewdieCocopewds::_pewdieBrofist2:,"[('when', 'ADV'), ('you', 'PRON'), ('die', 'VERB'), ('and', 'CCONJ'), ('get', 'AUX'), ('send', 'VERB'), ('to', 'ADP'), ('the', 'DET'), ('gulag:_pewdiecocopewds::_pewdiebrofist2', 'NOUN'), (':', 'PUNCT')]","{'ADV': 1, 'PRON': 1, 'VERB': 2, 'CCONJ': 1, 'AUX': 1, 'ADP': 1, 'DET': 1, 'NOUN': 1, 'PUNCT': 1}",when die send gulag:_pewdiecocopewds::_pewdiebrofist2,ADV PRON VERB CCONJ AUX VERB ADP DET NOUN PUNCT,1.0,die get send gulag:_pewdiecocopewds::_pewdiebrofist2,0,6,gulag:_pewdiecocopewds::_pewdiebrofist2
6164,JACK SUS,0.0,0.0,0.0,0.0,0.0,0.0,JACK SUS,"[('JACK', 'PROPN'), ('SUS', 'PROPN')]",{'PROPN': 2},jack sus,PROPN PROPN,1.0,JACK SUS,2,0,
6165,:_pewdieFloorGang2::_pewdieFloorGang2::_pewdieFloorGang2:,0.0,0.0,0.0,0.0,0.0,0.0,:_pewdieFloorGang2::_pewdieFloorGang2::_pewdieFloorGang2:,"[(':', 'PUNCT'), ('_', 'X'), ('pewdiefloorgang2::_pewdiefloorgang2::_pewdiefloorgang2', 'X'), (':', 'PUNCT')]","{'PUNCT': 2, 'X': 2}",pewdiefloorgang2::_pewdiefloorgang2::_pewdiefloorgang2,PUNCT X X PUNCT,1.0,pewdiefloorgang2::_pewdiefloorgang2::_pewdiefloorgang2,0,9,pewdiefloorgang2::_pewdiefloorgang2::_pewdiefloorgang2
6166,:_pewdieCocopewds::_pewdieCocopewds::_pewdieCocopewds:,0.0,0.0,0.0,0.0,0.0,0.0,:_pewdieCocopewds::_pewdieCocopewds::_pewdieCocopewds:,"[(':', 'PUNCT'), ('_', 'DET'), ('pewdiecocopewds::_pewdiecocopewds::_pewdiecocopewd', 'NOUN'), (':', 'PUNCT')]","{'PUNCT': 2, 'DET': 1, 'NOUN': 1}",pewdiecocopewds::_pewdiecocopewds::_pewdiecocopewd,PUNCT DET NOUN PUNCT,1.0,pewdiecocopewds::_pewdiecocopewds::_pewdiecocopewd,0,9,pewdiecocopewds::_pewdiecocopewds::_pewdiecocopewd
