,message,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic,cleaned_message,POS,tagCounts,preprocessed_1,POS-SEQ,None,words,uppercase_word_count,punctuation_count,not_in_vocab_words
1417,nice,0.0,0.0,0.0,0.0,0.0,0.0,nice,"[('nice', 'ADJ')]",{'ADJ': 1},nice,ADJ,1.0,nice,0,0,
1418,:_terroriserLove::_terroriserLove::_terroriserLove:,0.0,0.0,0.0,0.0,0.0,0.0,:_terroriserLove::_terroriserLove::_terroriserLove:,"[(':', 'PUNCT'), ('_', 'DET'), ('terroriserlove::_terroriserlove::_terroriserlove', 'NOUN'), (':', 'PUNCT')]","{'PUNCT': 2, 'DET': 1, 'NOUN': 1}",terroriserlove::_terroriserlove::_terroriserlove,PUNCT DET NOUN PUNCT,1.0,terroriserlove::_terroriserlove::_terroriserlove,0,9,terroriserlove::_terroriserlove::_terroriserlove
1419,:_terroriserLove::_terroriserLove:,0.0,0.0,0.0,0.0,0.0,0.0,:_terroriserLove::_terroriserLove:,"[(':', 'PUNCT'), ('_', 'PROPN'), ('terroriserlove::_terroriserlove', 'NOUN'), (':', 'PUNCT')]","{'PUNCT': 2, 'PROPN': 1, 'NOUN': 1}",terroriserlove::_terroriserlove,PUNCT PROPN NOUN PUNCT,1.0,terroriserlove::_terroriserlove,0,6,terroriserlove::_terroriserlove
1420,I feel special lol,0.0,0.0,0.0,0.0,0.0,0.0,I feel special lol,"[('I', 'PRON'), ('feel', 'VERB'), ('special', 'ADJ'), ('lol', 'NOUN')]","{'PRON': 1, 'VERB': 1, 'ADJ': 1, 'NOUN': 1}",feel special lol,PRON VERB ADJ NOUN,1.0,feel special lol,1,0,
1421,Oh?! Man... I came in at a good time! 😂,0.0,0.0,0.0,0.0,0.0,0.0,Oh?! Man... I came in at a good time! 😂,"[('oh', 'INTJ'), ('?', 'PUNCT'), ('!', 'PUNCT'), ('man', 'INTJ'), ('...', 'PUNCT'), ('I', 'PRON'), ('come', 'VERB'), ('in', 'ADP'), ('at', 'ADP'), ('a', 'DET'), ('good', 'ADJ'), ('time', 'NOUN'), ('!', 'PUNCT'), ('😂', 'EMOJI')]","{'INTJ': 2, 'PUNCT': 4, 'PRON': 1, 'VERB': 1, 'ADP': 2, 'DET': 1, 'ADJ': 1, 'NOUN': 1, 'X': 1}",oh man ... come good time 😂,INTJ PUNCT PUNCT INTJ PUNCT PRON VERB ADP ADP DET ADJ NOUN PUNCT EMOJI,1.0,oh man ... come in at good time,1,6,
1422,only for the cool kids,0.0,0.0,0.0,0.0,0.0,0.0,only for the cool kids,"[('only', 'ADV'), ('for', 'ADP'), ('the', 'DET'), ('cool', 'ADJ'), ('kid', 'NOUN')]","{'ADV': 1, 'ADP': 1, 'DET': 1, 'ADJ': 1, 'NOUN': 1}",only cool kid,ADV ADP DET ADJ NOUN,1.0,only for cool kid,0,0,
1423,Terroriser and chill,0.0,0.0,0.0,0.0,0.0,0.0,Terroriser and chill,"[('terroriser', 'PRON'), ('and', 'CCONJ'), ('chill', 'VERB')]","{'PRON': 1, 'CCONJ': 1, 'VERB': 1}",chill,PRON CCONJ VERB,1.0,and chill,0,0,
1424,helli,0.0,0.0,0.0,0.0,0.0,0.0,helli,"[('helli', 'NOUN')]",{'NOUN': 1},helli,NOUN,1.0,helli,0,0,helli
1425,Hey everyone!,0.0,0.0,0.0,0.0,0.0,0.0,Hey everyone!,"[('hey', 'INTJ'), ('everyone', 'PRON'), ('!', 'PUNCT')]","{'INTJ': 1, 'PRON': 1, 'PUNCT': 1}",hey,INTJ PRON PUNCT,1.0,hey,0,1,
1426,I suck at the,0.0,0.0,0.0,0.0,0.0,0.0,I suck at the,"[('I', 'PRON'), ('suck', 'VERB'), ('at', 'ADP'), ('the', 'DET')]","{'PRON': 1, 'VERB': 1, 'ADP': 1, 'DET': 1}",suck,PRON VERB ADP DET,1.0,suck at,1,0,
1427,:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,0.0,0.0,0.0,0.0,0.0,0.0,:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,"[(':', 'PUNCT'), ('_', 'NOUN'), ('terroriserleo::_terroriserleo::_terroriserleo::_terroriserleo', 'VERB'), (':', 'PUNCT')]","{'PUNCT': 2, 'NOUN': 1, 'VERB': 1}",terroriserleo::_terroriserleo::_terroriserleo::_terroriserleo,PUNCT NOUN VERB PUNCT,1.0,terroriserleo::_terroriserleo::_terroriserleo::_terroriserleo,0,12,terroriserleo::_terroriserleo::_terroriserleo::_terroriserleo
1428,:_terroriserLove:,0.0,0.0,0.0,0.0,0.0,0.0,:_terroriserLove:,"[(':', 'PUNCT'), ('_', 'NOUN'), ('terroriserlove', 'ADV'), (':', 'PUNCT')]","{'PUNCT': 2, 'NOUN': 1, 'ADV': 1}",terroriserlove,PUNCT NOUN ADV PUNCT,1.0,terroriserlove,0,3,terroriserlove
1429,only 10 more till terroriser has a thousand on that screen,0.0,0.0,0.0,0.0,0.0,0.0,only 10 more till terroriser has a thousand on that screen,"[('only', 'ADV'), ('10', 'NUM'), ('more', 'ADJ'), ('till', 'SCONJ'), ('terroris', 'ADJ'), ('have', 'VERB'), ('a', 'DET'), ('thousand', 'NUM'), ('on', 'ADP'), ('that', 'DET'), ('screen', 'NOUN')]","{'ADV': 1, 'NUM': 2, 'ADJ': 2, 'SCONJ': 1, 'VERB': 1, 'DET': 2, 'ADP': 1, 'NOUN': 1}",only 10 more terroris have thousand screen,ADV NUM ADJ SCONJ ADJ VERB DET NUM ADP DET NOUN,1.0,only 10 more terroris have thousand on screen,0,0,terroris
1430,I suck at this game so I’ve been watching your streams instead !!,0.0,0.0,0.0,0.0,0.0,0.0,I suck at this game so I’ve been watching your streams instead !!,"[('I', 'PRON'), ('suck', 'VERB'), ('at', 'ADP'), ('this', 'DET'), ('game', 'NOUN'), ('so', 'SCONJ'), ('I', 'PRON'), ('have', 'AUX'), ('be', 'AUX'), ('watch', 'VERB'), ('your', 'PRON'), ('stream', 'NOUN'), ('instead', 'ADV'), ('!', 'PUNCT'), ('!', 'PUNCT')]","{'PRON': 3, 'VERB': 2, 'ADP': 1, 'DET': 1, 'NOUN': 2, 'SCONJ': 1, 'AUX': 2, 'ADV': 1, 'PUNCT': 2}",suck game watch stream instead,PRON VERB ADP DET NOUN SCONJ PRON AUX AUX VERB PRON NOUN ADV PUNCT PUNCT,1.0,suck at game ’ve be watch stream instead,2,2,
1431,:_terroriserCrown:,0.0,0.0,0.0,0.0,0.0,0.0,:_terroriserCrown:,"[(':', 'PUNCT'), ('_', 'DET'), ('terroriserCrown', 'NOUN'), (':', 'PUNCT')]","{'PUNCT': 2, 'DET': 1, 'NOUN': 1}",terrorisercrown,PUNCT DET NOUN PUNCT,1.0,terrorisercrown,0,3,terrorisercrown
1432,CALLED OT,0.0,0.0,0.0,0.0,0.0,0.0,CALLED OT,"[('call', 'VERB'), ('ot', 'ADJ')]","{'VERB': 1, 'ADJ': 1}",call ot,VERB ADJ,1.0,call ot,2,0,
1433,GETTING THE 1000 TONIGHT FOR SURE,0.0,0.0,0.0,0.0,0.0,0.0,GETTING THE 1000 TONIGHT FOR SURE,"[('get', 'VERB'), ('the', 'DET'), ('1000', 'NUM'), ('tonight', 'NOUN'), ('for', 'ADP'), ('sure', 'INTJ')]","{'VERB': 1, 'DET': 1, 'NUM': 1, 'NOUN': 1, 'ADP': 1, 'INTJ': 1}",get 1000 tonight sure,VERB DET NUM NOUN ADP INTJ,1.0,get 1000 tonight for sure,5,0,
1434,I joined the discord yesterday so I'm officially part of the cool club now,0.0,0.0,0.0,0.0,0.0,0.0,I joined the discord yesterday so I am officially part of the cool club now,"[('I', 'PRON'), ('join', 'VERB'), ('the', 'DET'), ('discord', 'NOUN'), ('yesterday', 'NOUN'), ('so', 'ADV'), ('I', 'PRON'), ('be', 'VERB'), ('officially', 'ADV'), ('part', 'NOUN'), ('of', 'ADP'), ('the', 'DET'), ('cool', 'ADJ'), ('club', 'NOUN'), ('now', 'ADV')]","{'PRON': 2, 'VERB': 2, 'DET': 2, 'NOUN': 4, 'ADV': 3, 'ADP': 1, 'ADJ': 1}",join discord yesterday so be officially part cool club now,PRON VERB DET NOUN NOUN ADV PRON VERB ADV NOUN ADP DET ADJ NOUN ADV,1.0,join discord yesterday so be officially part of cool club now,2,0,
1435,Hi! How are you guys? :_terroriserLove: @Ariel Moyer and @Salvatore,0.0,0.0,0.0,0.0,0.0,0.0,Hi! How are you guys? :_terroriserLove: @Ariel Moyer and @Salvatore,"[('hi', 'INTJ'), ('!', 'PUNCT'), ('how', 'ADV'), ('be', 'AUX'), ('you', 'PRON'), ('guy', 'NOUN'), ('?', 'PUNCT'), (':', 'PUNCT'), ('_', 'NOUN'), ('terroriserlove', 'ADV'), (':', 'PUNCT'), ('@Ariel', 'PROPN'), ('Moyer', 'PROPN'), ('and', 'CCONJ'), ('@salvatore', 'VERB')]","{'INTJ': 1, 'PUNCT': 4, 'ADV': 2, 'AUX': 1, 'PRON': 1, 'NOUN': 2, 'PROPN': 2, 'CCONJ': 1, 'VERB': 1}",hi how guy terroriserlove @ariel moyer @salvatore,INTJ PUNCT ADV AUX PRON NOUN PUNCT PUNCT NOUN ADV PUNCT PROPN PROPN CCONJ VERB,1.0,hi how be guy terroriserlove @ariel moyer and @salvatore,0,7,terroriserlove @ariel moyer @salvatore
1436,since its members only atm can i take a second to ask how i get into the members discord lmfao help,0.0,0.0,0.0,0.0,0.0,0.0,since its members only atm can i take a second to ask how i get into the members discord lmfao help,"[('since', 'SCONJ'), ('its', 'PRON'), ('member', 'NOUN'), ('only', 'ADV'), ('atm', 'ADV'), ('can', 'AUX'), ('I', 'PRON'), ('take', 'VERB'), ('a', 'DET'), ('second', 'NOUN'), ('to', 'PART'), ('ask', 'VERB'), ('how', 'ADV'), ('I', 'PRON'), ('get', 'VERB'), ('into', 'ADP'), ('the', 'DET'), ('member', 'NOUN'), ('discord', 'VERB'), ('lmfao', 'NOUN'), ('help', 'NOUN')]","{'SCONJ': 1, 'PRON': 3, 'NOUN': 5, 'ADV': 3, 'AUX': 1, 'VERB': 4, 'DET': 2, 'PART': 1, 'ADP': 1}",member only atm take second to ask how get member discord lmfao help,SCONJ PRON NOUN ADV ADV AUX PRON VERB DET NOUN PART VERB ADV PRON VERB ADP DET NOUN VERB NOUN NOUN,1.0,member only atm can take second to ask how get into member discord lmfao help,0,0,lmfao
1437,wow lul,0.0,0.0,0.0,0.0,0.0,0.0,wow lul,"[('wow', 'INTJ'), ('lul', 'NOUN')]","{'INTJ': 1, 'NOUN': 1}",wow lul,INTJ NOUN,1.0,wow lul,0,0,lul
1438,COVER CODE!!!,0.0,0.0,0.0,0.0,0.0,0.0,COVER CODE!!!,"[('COVER', 'PROPN'), ('CODE', 'PROPN'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT')]","{'PROPN': 2, 'PUNCT': 3}",cover code,PROPN PROPN PUNCT PUNCT PUNCT,1.0,cover code,2,3,
1439,hey beautifuls,0.0,0.0,0.0,0.0,0.0,0.0,hey beautifuls,"[('hey', 'INTJ'), ('beautifuls', 'NOUN')]","{'INTJ': 1, 'NOUN': 1}",hey beautifuls,INTJ NOUN,1.0,hey beautifuls,0,0,beautifuls
1440,Hi everyone,0.0,0.0,0.0,0.0,0.0,0.0,Hi everyone,"[('hi', 'INTJ'), ('everyone', 'PRON')]","{'INTJ': 1, 'PRON': 1}",hi,INTJ PRON,1.0,hi,0,0,
1441,Hey! How are you? :_terroriserLove: @Jenell Betts,0.0,0.0,0.0,0.0,0.0,0.0,Hey! How are you? :_terroriserLove: @Jenell Betts,"[('hey', 'INTJ'), ('!', 'PUNCT'), ('how', 'ADV'), ('be', 'AUX'), ('you', 'PRON'), ('?', 'PUNCT'), (':', 'PUNCT'), ('_', 'NOUN'), ('terroriserlove', 'ADV'), (':', 'PUNCT'), ('@Jenell', 'PROPN'), ('Betts', 'PROPN')]","{'INTJ': 1, 'PUNCT': 4, 'ADV': 2, 'AUX': 1, 'PRON': 1, 'NOUN': 1, 'PROPN': 2}",hey how terroriserlove @jenell betts,INTJ PUNCT ADV AUX PRON PUNCT PUNCT NOUN ADV PUNCT PROPN PROPN,1.0,hey how be terroriserlove @jenell betts,0,6,terroriserlove @jenell betts
1442,@Kitten Cookie go to discord -->user settings-->connections and connect your youtube to your discord,0.0,0.0,0.0,0.0,0.0,0.0,@Kitten Cookie go to discord -->user settings-->connections and connect your youtube to your discord,"[('@Kitten', 'PROPN'), ('Cookie', 'PROPN'), ('go', 'VERB'), ('to', 'PART'), ('discord', 'VERB'), ('-->user', 'PROPN'), ('settings-->connection', 'NOUN'), ('and', 'CCONJ'), ('connect', 'VERB'), ('your', 'PRON'), ('youtube', 'NOUN'), ('to', 'ADP'), ('your', 'PRON'), ('discord', 'NOUN')]","{'PROPN': 3, 'VERB': 3, 'PART': 1, 'NOUN': 3, 'CCONJ': 1, 'PRON': 2, 'ADP': 1}",@kitten cookie go to discord -->user settings-->connection connect youtube discord,PROPN PROPN VERB PART VERB PROPN NOUN CCONJ VERB PRON NOUN ADP PRON NOUN,1.0,@kitten cookie go to discord -->user settings-->connection and connect youtube to discord,0,7,@kitten -->user settings-->connection
1443,@Brittany Bowers doing good just chilling packing for Colorado ❤. How are you? Enjoying the new job still?,0.0,0.0,0.0,0.0,0.0,0.0,@Brittany Bowers doing good just chilling packing for Colorado ❤. How are you? Enjoying the new job still?,"[('@Brittany', 'PROPN'), ('Bowers', 'PROPN'), ('do', 'VERB'), ('good', 'ADJ'), ('just', 'ADV'), ('chilling', 'ADJ'), ('packing', 'NOUN'), ('for', 'ADP'), ('Colorado', 'PROPN'), ('❤', 'EMOJI'), ('.', 'PUNCT'), ('how', 'ADV'), ('be', 'AUX'), ('you', 'PRON'), ('?', 'PUNCT'), ('enjoy', 'VERB'), ('the', 'DET'), ('new', 'ADJ'), ('job', 'NOUN'), ('still', 'ADV'), ('?', 'PUNCT')]","{'PROPN': 3, 'VERB': 2, 'ADJ': 3, 'ADV': 3, 'NOUN': 2, 'ADP': 1, 'NUM': 1, 'PUNCT': 3, 'AUX': 1, 'PRON': 1, 'DET': 1}",@brittany bowers do good just chilling packing colorado ❤ how enjoy new job still,PROPN PROPN VERB ADJ ADV ADJ NOUN ADP PROPN EMOJI PUNCT ADV AUX PRON PUNCT VERB DET ADJ NOUN ADV PUNCT,1.0,@brittany bowers do good just chilling packing for colorado how be enjoy new job still,0,4,@brittany
1444,I hope everyone has a great night!:_terroriserLove: Got to go Brian have a great stream!:_terroriserLove::_terroriserLove::_terroriserLove:,0.0,0.0,0.0,0.0,0.0,0.0,I hope everyone has a great night!:_terroriserLove: Got to go Brian have a great stream!:_terroriserLove::_terroriserLove::_terroriserLove:,"[('I', 'PRON'), ('hope', 'VERB'), ('everyone', 'PRON'), ('have', 'VERB'), ('a', 'DET'), ('great', 'ADJ'), ('night!:_terroriserlove', 'NOUN'), (':', 'PUNCT'), ('got', 'VERB'), ('to', 'PART'), ('go', 'VERB'), ('Brian', 'PROPN'), ('have', 'VERB'), ('a', 'DET'), ('great', 'ADJ'), ('stream!:_terroriserlove::_terroriserlove::_terroriserlove', 'NOUN'), (':', 'PUNCT')]","{'PRON': 2, 'VERB': 5, 'DET': 2, 'ADJ': 2, 'NOUN': 2, 'PUNCT': 2, 'PART': 1, 'PROPN': 1}",hope have great night!:_terroriserlove got to go brian have great stream!:_terroriserlove::_terroriserlove::_terroriserlove,PRON VERB PRON VERB DET ADJ NOUN PUNCT VERB PART VERB PROPN VERB DET ADJ NOUN PUNCT,1.0,hope have great night!:_terroriserlove got to go brian have great stream!:_terroriserlove::_terroriserlove::_terroriserlove,1,14,night!:_terroriserlove stream!:_terroriserlove::_terroriserlove::_terroriserlove
1445,hey @Brittany Bowers i'm good how about yourself?,0.0,0.0,0.0,0.0,0.0,0.0,hey @Brittany Bowers i am good how about yourself?,"[('hey', 'INTJ'), ('@Brittany', 'PROPN'), ('Bowers', 'PROPN'), ('I', 'PRON'), ('be', 'AUX'), ('good', 'ADJ'), ('how', 'ADV'), ('about', 'ADP'), ('yourself', 'PRON'), ('?', 'PUNCT')]","{'INTJ': 1, 'PROPN': 2, 'PRON': 2, 'AUX': 1, 'ADJ': 1, 'ADV': 1, 'ADP': 1, 'PUNCT': 1}",hey @brittany bowers good how,INTJ PROPN PROPN PRON AUX ADJ ADV ADP PRON PUNCT,1.0,hey @brittany bowers be good how about,0,2,@brittany
1446,i did that >.< eff,0.0,0.0,0.0,0.0,0.0,0.0,i did that >.< eff,"[('I', 'PRON'), ('do', 'VERB'), ('that', 'DET'), ('>.<', 'X'), ('eff', 'PRON')]","{'PRON': 2, 'VERB': 1, 'DET': 1, 'X': 1}",do >.<,PRON VERB DET X PRON,1.0,do >.<,0,3,
1447,How long were you streaming last night Brian? I’m pretty sure I fell asleep watching it or something. 😂,0.0,0.0,0.0,0.0,0.0,0.0,How long were you streaming last night Brian? I’m pretty sure I fell asleep watching it or something. 😂,"[('how', 'ADV'), ('long', 'ADV'), ('be', 'AUX'), ('you', 'PRON'), ('streaming', 'NOUN'), ('last', 'ADJ'), ('night', 'NOUN'), ('Brian', 'PROPN'), ('?', 'PUNCT'), ('I', 'PRON'), ('be', 'AUX'), ('pretty', 'ADV'), ('sure', 'ADJ'), ('I', 'PRON'), ('fall', 'VERB'), ('asleep', 'ADJ'), ('watch', 'VERB'), ('it', 'PRON'), ('or', 'CCONJ'), ('something', 'PRON'), ('.', 'PUNCT'), ('😂', 'EMOJI')]","{'ADV': 3, 'AUX': 1, 'PRON': 5, 'NOUN': 2, 'ADJ': 3, 'PROPN': 1, 'PUNCT': 2, 'VERB': 3, 'CCONJ': 1, 'X': 1}",how long streaming last night brian ’m pretty sure fall asleep watch 😂,ADV ADV AUX PRON NOUN ADJ NOUN PROPN PUNCT PRON AUX ADV ADJ PRON VERB ADJ VERB PRON CCONJ PRON PUNCT EMOJI,1.0,how long be streaming last night brian ’m pretty sure fall asleep watch or,2,2,
1448,omg,0.0,0.0,0.0,0.0,0.0,0.0,omg,"[('omg', 'NOUN')]",{'NOUN': 1},omg,NOUN,1.0,omg,0,0,omg
1449,hey Terroriser how are you,0.0,0.0,0.0,0.0,0.0,0.0,hey Terroriser how are you,"[('hey', 'INTJ'), ('Terroriser', 'PROPN'), ('how', 'ADV'), ('be', 'AUX'), ('you', 'PRON')]","{'INTJ': 1, 'PROPN': 1, 'ADV': 1, 'AUX': 1, 'PRON': 1}",hey terroriser how,INTJ PROPN ADV AUX PRON,1.0,hey terroriser how be,0,0,terroriser
1450,"Want to join the TerrorFam? Become a member to my channel and get access to ""Member-Only Chat"" and the Terroriser Private Discord! https://www.youtube.com/channel/UCQio...",0.0,0.0,0.0,0.0,0.0,0.0,"Want to join the TerrorFam? Become a member to my channel and get access to ""Member-Only Chat"" and the Terroriser Private Discord! https://www.youtube.com/channel/UCQio...","[('want', 'VERB'), ('to', 'PART'), ('join', 'VERB'), ('the', 'DET'), ('TerrorFam', 'PROPN'), ('?', 'PUNCT'), ('become', 'VERB'), ('a', 'DET'), ('member', 'NOUN'), ('to', 'ADP'), ('my', 'PRON'), ('channel', 'NOUN'), ('and', 'CCONJ'), ('get', 'VERB'), ('access', 'NOUN'), ('to', 'ADP'), ('""', 'PUNCT'), ('member', 'NOUN'), ('-', 'PUNCT'), ('only', 'ADV'), ('Chat', 'PROPN'), ('""', 'PUNCT'), ('and', 'CCONJ'), ('the', 'DET'), ('Terroriser', 'PROPN'), ('private', 'ADJ'), ('Discord', 'PROPN'), ('!', 'PUNCT'), ('https://www.youtube.com/channel/ucqio', 'NOUN'), ('...', 'PUNCT')]","{'VERB': 4, 'PART': 1, 'DET': 3, 'PROPN': 4, 'PUNCT': 6, 'NOUN': 5, 'ADP': 2, 'PRON': 1, 'CCONJ': 2, 'ADV': 1, 'ADJ': 1}",want to join terrorfam become member channel get access member only chat terroriser private discord https://www.youtube.com/channel/ucqio ...,VERB PART VERB DET PROPN PUNCT VERB DET NOUN ADP PRON NOUN CCONJ VERB NOUN ADP PUNCT NOUN PUNCT ADV PROPN PUNCT CCONJ DET PROPN ADJ PROPN PUNCT NOUN PUNCT,1.0,want to join terrorfam become member to channel and get access to member only chat and terroriser private discord https://www.youtube.com/channel/ucqio ...,0,15,terrorfam terroriser https://www.youtube.com/channel/ucqio
1451,Always the first to die,1.0,0.0,0.0,0.0,0.0,0.0,Always the first to die,"[('always', 'ADV'), ('the', 'DET'), ('first', 'ADJ'), ('to', 'PART'), ('die', 'VERB')]","{'ADV': 1, 'DET': 1, 'ADJ': 1, 'PART': 1, 'VERB': 1}",always first to die,ADV DET ADJ PART VERB,0.0,always first to die,0,0,
1452,especially considering an incident between him and another previous friend,0.0,0.0,0.0,0.0,0.0,0.0,especially considering an incident between him and another previous friend,"[('especially', 'ADV'), ('consider', 'VERB'), ('an', 'DET'), ('incident', 'NOUN'), ('between', 'ADP'), ('he', 'PRON'), ('and', 'CCONJ'), ('another', 'DET'), ('previous', 'ADJ'), ('friend', 'NOUN')]","{'ADV': 1, 'VERB': 1, 'DET': 2, 'NOUN': 2, 'ADP': 1, 'PRON': 1, 'CCONJ': 1, 'ADJ': 1}",especially consider incident previous friend,ADV VERB DET NOUN ADP PRON CCONJ DET ADJ NOUN,1.0,especially consider incident between and previous friend,0,0,
1453,all ways first to foe brian,0.0,0.0,0.0,0.0,0.0,0.0,all ways first to foe brian,"[('all', 'DET'), ('way', 'NOUN'), ('first', 'ADV'), ('to', 'PART'), ('foe', 'VERB'), ('brian', 'PROPN')]","{'DET': 1, 'NOUN': 1, 'ADV': 1, 'PART': 1, 'VERB': 1, 'PROPN': 1}",way first to foe brian,DET NOUN ADV PART VERB PROPN,1.0,way first to foe brian,0,0,
1454,his stream last night was like 7 hours,0.0,0.0,0.0,0.0,0.0,0.0,his stream last night was like 7 hours,"[('his', 'PRON'), ('stream', 'NOUN'), ('last', 'ADJ'), ('night', 'NOUN'), ('be', 'AUX'), ('like', 'INTJ'), ('7', 'NUM'), ('hour', 'NOUN')]","{'PRON': 1, 'NOUN': 3, 'ADJ': 1, 'AUX': 1, 'INTJ': 1, 'NUM': 1}",stream last night like 7 hour,PRON NOUN ADJ NOUN AUX INTJ NUM NOUN,1.0,stream last night be like 7 hour,0,0,
1455,Hope everyone is well! I'm so happy I've finally gotten to be home for once to watch a stream!:_terroriserLove:,0.0,0.0,0.0,0.0,0.0,0.0,Hope everyone is well! I am so happy I have finally gotten to be home for once to watch a stream!:_terroriserLove:,"[('hope', 'VERB'), ('everyone', 'PRON'), ('be', 'AUX'), ('well', 'ADJ'), ('!', 'PUNCT'), ('I', 'PRON'), ('be', 'AUX'), ('so', 'ADV'), ('happy', 'ADJ'), ('I', 'PRON'), ('have', 'AUX'), ('finally', 'ADV'), ('get', 'VERB'), ('to', 'PART'), ('be', 'VERB'), ('home', 'ADV'), ('for', 'ADP'), ('once', 'ADV'), ('to', 'PART'), ('watch', 'VERB'), ('a', 'DET'), ('stream!:_terroriserlove', 'NOUN'), (':', 'PUNCT')]","{'VERB': 4, 'PRON': 3, 'AUX': 3, 'ADJ': 2, 'PUNCT': 2, 'ADV': 4, 'PART': 2, 'ADP': 1, 'DET': 1, 'NOUN': 1}",hope well so happy finally get to be home once to watch stream!:_terroriserlove,VERB PRON AUX ADJ PUNCT PRON AUX ADV ADJ PRON AUX ADV VERB PART VERB ADV ADP ADV PART VERB DET NOUN PUNCT,1.0,hope be well be so happy have finally get to be home for once to watch stream!:_terroriserlove,2,5,stream!:_terroriserlove
1456,I think I went to bed as soon as I donated since I just came home from my high school’s Homecoming football game. 😂,0.0,0.0,0.0,0.0,0.0,0.0,I think I went to bed as soon as I donated since I just came home from my high school’s Homecoming football game. 😂,"[('I', 'PRON'), ('think', 'VERB'), ('I', 'PRON'), ('go', 'VERB'), ('to', 'ADP'), ('bed', 'NOUN'), ('as', 'ADV'), ('soon', 'ADV'), ('as', 'ADP'), ('I', 'PRON'), ('donate', 'VERB'), ('since', 'SCONJ'), ('I', 'PRON'), ('just', 'ADV'), ('come', 'VERB'), ('home', 'ADV'), ('from', 'ADP'), ('my', 'PRON'), ('high', 'ADJ'), ('school', 'NOUN'), ('’s', 'PUNCT'), ('Homecoming', 'PROPN'), ('football', 'NOUN'), ('game', 'NOUN'), ('.', 'PUNCT'), ('😂', 'EMOJI')]","{'PRON': 5, 'VERB': 4, 'ADP': 3, 'NOUN': 4, 'ADV': 4, 'SCONJ': 1, 'ADJ': 1, 'PUNCT': 2, 'PROPN': 1, 'X': 1}",think go bed a soon donate just come home high school ’s homecoming football game 😂,PRON VERB PRON VERB ADP NOUN ADV ADV ADP PRON VERB SCONJ PRON ADV VERB ADV ADP PRON ADJ NOUN PUNCT PROPN NOUN NOUN PUNCT EMOJI,1.0,think go to bed a soon as donate just come home from high school ’s homecoming football game,4,1,
1457,ill mention nothing about it so go look urself,0.0,0.0,0.0,0.0,0.0,0.0,ill mention nothing about it so go look urself,"[('ill', 'ADJ'), ('mention', 'VERB'), ('nothing', 'PRON'), ('about', 'ADP'), ('it', 'PRON'), ('so', 'ADV'), ('go', 'VERB'), ('look', 'VERB'), ('urself', 'PRON')]","{'ADJ': 1, 'VERB': 3, 'PRON': 3, 'ADP': 1, 'ADV': 1}",ill mention so go look,ADJ VERB PRON ADP PRON ADV VERB VERB PRON,1.0,ill mention about so go look,0,0,
1458,Rip Brian,0.0,0.0,0.0,0.0,0.0,0.0,Rip Brian,"[('Rip', 'PROPN'), ('Brian', 'PROPN')]",{'PROPN': 2},rip brian,PROPN PROPN,1.0,rip brian,0,0,
1459,:_terroriserRIP::_terroriserRIP::_terroriserRIP::_terroriserRIP::_terroriserRIP:,0.0,0.0,0.0,0.0,0.0,0.0,:_terroriserRIP::_terroriserRIP::_terroriserRIP::_terroriserRIP::_terroriserRIP:,"[(':', 'PUNCT'), ('_', 'PROPN'), ('terroriserrip::_terroriserrip::_terroriserrip::_terroriserrip::_terroriserrip', 'NOUN'), (':', 'PUNCT')]","{'PUNCT': 2, 'PROPN': 1, 'NOUN': 1}",terroriserrip::_terroriserrip::_terroriserrip::_terroriserrip::_terroriserrip,PUNCT PROPN NOUN PUNCT,1.0,terroriserrip::_terroriserrip::_terroriserrip::_terroriserrip::_terroriserrip,0,15,terroriserrip::_terroriserrip::_terroriserrip::_terroriserrip::_terroriserrip
1460,this is quality content,0.0,0.0,0.0,0.0,0.0,0.0,this is quality content,"[('this', 'DET'), ('be', 'AUX'), ('quality', 'NOUN'), ('content', 'NOUN')]","{'DET': 1, 'AUX': 1, 'NOUN': 2}",quality content,DET AUX NOUN NOUN,1.0,be quality content,0,0,
1461,HMMM NOGLA PAY BACK???,0.0,0.0,0.0,0.0,0.0,0.0,HMMM NOGLA PAY BACK???,"[('hmmm', 'ADJ'), ('nogla', 'NOUN'), ('pay', 'VERB'), ('back', 'ADP'), ('?', 'PUNCT'), ('?', 'PUNCT'), ('?', 'PUNCT')]","{'ADJ': 1, 'NOUN': 1, 'VERB': 1, 'ADP': 1, 'PUNCT': 3}",hmmm nogla pay,ADJ NOUN VERB ADP PUNCT PUNCT PUNCT,1.0,hmmm nogla pay back,4,3,nogla
1462,i love fellow aussies,0.0,0.0,0.0,0.0,0.0,0.0,i love fellow aussies,"[('I', 'PRON'), ('love', 'VERB'), ('fellow', 'ADJ'), ('aussie', 'NOUN')]","{'PRON': 1, 'VERB': 1, 'ADJ': 1, 'NOUN': 1}",love fellow aussie,PRON VERB ADJ NOUN,1.0,love fellow aussie,0,0,aussie
