,message,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic,cleaned_message,POS,tagCounts,preprocessed_1,POS-SEQ,None,words,uppercase_word_count,punctuation_count,not_in_vocab_words
414,Only about half believe the President Trump lost DNC means does not coun,0.0,0.0,0.0,0.0,0.0,0.0,Only about half believe the President Trump lost DNC means does not coun,"[('only', 'ADV'), ('about', 'ADP'), ('half', 'NOUN'), ('believe', 'VERB'), ('the', 'DET'), ('President', 'PROPN'), ('Trump', 'PROPN'), ('lose', 'VERB'), ('DNC', 'PROPN'), ('mean', 'VERB'), ('do', 'AUX'), ('not', 'PART'), ('coun', 'VERB')]","{'ADV': 1, 'ADP': 1, 'NOUN': 1, 'VERB': 4, 'DET': 1, 'PROPN': 3, 'AUX': 1, 'PART': 1}",only half believe president trump lose dnc mean not coun,NOUN VERB PROPN PROPN VERB PROPN VERB VERB,1.0,half believe President Trump lose DNC mean coun,1,0,coun
415,Kamala was picked based on gender and race...not on merit,0.0,1.0,0.0,0.0,0.0,0.0,Kamala was picked based on gender and race...not on merit,"[('Kamala', 'PROPN'), ('be', 'AUX'), ('pick', 'VERB'), ('base', 'VERB'), ('on', 'ADP'), ('gender', 'NOUN'), ('and', 'CCONJ'), ('race', 'NOUN'), ('...', 'PUNCT'), ('not', 'PART'), ('on', 'ADP'), ('merit', 'NOUN')]","{'PROPN': 1, 'AUX': 1, 'VERB': 2, 'ADP': 2, 'NOUN': 3, 'CCONJ': 1, 'PUNCT': 1, 'PART': 1}",kamala pick base gender race ... not merit,PROPN VERB VERB NOUN NOUN NOUN,0.0,Kamala pick base gender race ... merit,0,3,kamala
416,"The will of the American people will be done, one way or another",0.0,0.0,0.0,0.0,0.0,0.0,"The will of the American people will be done, one way or another","[('the', 'DET'), ('will', 'NOUN'), ('of', 'ADP'), ('the', 'DET'), ('american', 'ADJ'), ('people', 'NOUN'), ('will', 'AUX'), ('be', 'AUX'), ('do', 'VERB'), (',', 'PUNCT'), ('one', 'NUM'), ('way', 'NOUN'), ('or', 'CCONJ'), ('another', 'DET')]","{'DET': 3, 'NOUN': 3, 'ADP': 1, 'ADJ': 1, 'AUX': 2, 'VERB': 1, 'PUNCT': 1, 'NUM': 1, 'CCONJ': 1}",will american people do one way,ADJ NOUN NUM NOUN,1.0,american people one way another,0,1,
417,Amalak...... evil Kamala!! Watch Out America!!,1.0,0.0,0.0,1.0,0.0,0.0,Amalak...... evil Kamala!! Watch Out America!!,"[('Amalak', 'PROPN'), ('......', 'PUNCT'), ('evil', 'PROPN'), ('Kamala', 'PROPN'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('watch', 'VERB'), ('Out', 'PROPN'), ('America', 'PROPN'), ('!', 'PUNCT'), ('!', 'PUNCT')]","{'PROPN': 5, 'PUNCT': 5, 'VERB': 1}",amalak ...... evil kamala watch out america,PROPN PROPN PROPN VERB PROPN PROPN,0.0,Amalak ...... evil Kamala watch America,0,10,amalak kamala
418,The audio is terrible on this!!,0.0,0.0,0.0,0.0,0.0,0.0,The audio is terrible on this!!,"[('the', 'DET'), ('audio', 'NOUN'), ('be', 'AUX'), ('terrible', 'ADJ'), ('on', 'ADP'), ('this', 'DET'), ('!', 'PUNCT'), ('!', 'PUNCT')]","{'DET': 2, 'NOUN': 1, 'AUX': 1, 'ADJ': 1, 'ADP': 1, 'PUNCT': 2}",audio terrible,NOUN ADJ,1.0,audio terrible,0,2,
419,trump 2020-2036,0.0,0.0,0.0,0.0,0.0,0.0,trump 2020-2036,"[('trump', 'PROPN'), ('2020', 'NUM'), ('-', 'SYM'), ('2036', 'NUM')]","{'PROPN': 1, 'NUM': 2, 'SYM': 1}",trump 2020 2036,PROPN NUM NUM,1.0,trump 2020 2036,0,1,2036
420,"BRAZIL GO TRUMP, GIANT",0.0,0.0,0.0,0.0,0.0,0.0,"BRAZIL GO TRUMP, GIANT","[('BRAZIL', 'PROPN'), ('GO', 'PROPN'), ('TRUMP', 'PROPN'), (',', 'PUNCT'), ('GIANT', 'PROPN')]","{'PROPN': 4, 'PUNCT': 1}",brazil go trump giant,PROPN PROPN PROPN PROPN,1.0,BRAZIL GO TRUMP GIANT,4,1,
421,"Liar, Liar pants on fire.",0.0,0.0,0.0,0.0,0.0,0.0,"Liar, Liar pants on fire.","[('Liar', 'PROPN'), (',', 'PUNCT'), ('Liar', 'PROPN'), ('pant', 'NOUN'), ('on', 'ADP'), ('fire', 'NOUN'), ('.', 'PUNCT')]","{'PROPN': 2, 'PUNCT': 2, 'NOUN': 2, 'ADP': 1}",liar liar pant fire,PROPN PROPN NOUN NOUN,1.0,Liar Liar pant fire,0,2,
422,CCPBiden and CCP Harris will never be President!,0.0,1.0,0.0,1.0,0.0,0.0,CCPBiden and CCP Harris will never be President!,"[('CCPBiden', 'PROPN'), ('and', 'CCONJ'), ('CCP', 'PROPN'), ('Harris', 'PROPN'), ('will', 'AUX'), ('never', 'ADV'), ('be', 'VERB'), ('President', 'PROPN'), ('!', 'PUNCT')]","{'PROPN': 4, 'CCONJ': 1, 'AUX': 1, 'ADV': 1, 'VERB': 1, 'PUNCT': 1}",ccpbiden ccp harris never be president,PROPN PROPN PROPN ADV PROPN,0.0,CCPBiden CCP Harris never President,1,1,ccpbiden
423,"Disruption, Confusion, Division...part of the Trump play book that he's been working on for four years.",0.0,0.0,0.0,1.0,0.0,0.0,"Disruption, Confusion, Division...part of the Trump play book that he is been working on for four years.","[('disruption', 'NOUN'), (',', 'PUNCT'), ('confusion', 'NOUN'), (',', 'PUNCT'), ('Division', 'PROPN'), ('...', 'PUNCT'), ('part', 'NOUN'), ('of', 'ADP'), ('the', 'DET'), ('Trump', 'PROPN'), ('play', 'NOUN'), ('book', 'NOUN'), ('that', 'DET'), ('he', 'PRON'), ('be', 'AUX'), ('be', 'AUX'), ('work', 'VERB'), ('on', 'ADP'), ('for', 'ADP'), ('four', 'NUM'), ('year', 'NOUN'), ('.', 'PUNCT')]","{'NOUN': 6, 'PUNCT': 4, 'PROPN': 2, 'ADP': 3, 'DET': 2, 'PRON': 1, 'AUX': 2, 'VERB': 1, 'NUM': 1}",disruption confusion division ... part trump play book work four year,NOUN NOUN PROPN NOUN PROPN NOUN NOUN VERB NUM NOUN,0.0,disruption confusion Division ... part Trump play book work four year,0,6,
424,Are third terms possible?,0.0,0.0,0.0,0.0,0.0,0.0,Are third terms possible?,"[('be', 'AUX'), ('third', 'ADJ'), ('term', 'NOUN'), ('possible', 'ADJ'), ('?', 'PUNCT')]","{'AUX': 1, 'ADJ': 2, 'NOUN': 1, 'PUNCT': 1}",third term possible,ADJ NOUN ADJ,1.0,third term possible,0,1,
425,Trump 2020,0.0,0.0,0.0,0.0,0.0,0.0,Trump 2020,"[('trump', 'NOUN'), ('2020', 'NUM')]","{'NOUN': 1, 'NUM': 1}",trump 2020,NOUN NUM,1.0,trump 2020,0,0,
426,"Trump won , julius from paris",0.0,0.0,0.0,0.0,0.0,0.0,"Trump won , julius from paris","[('Trump', 'PROPN'), ('win', 'VERB'), (',', 'PUNCT'), ('julius', 'PROPN'), ('from', 'ADP'), ('paris', 'PROPN')]","{'PROPN': 3, 'VERB': 1, 'PUNCT': 1, 'ADP': 1}",trump win julius paris,PROPN VERB PROPN PROPN,1.0,Trump win julius paris,0,1,
427,Everyone watch Kreb’s interview on 60 minutes!!,0.0,0.0,0.0,0.0,0.0,0.0,Everyone watch Kreb’s interview on 60 minutes!!,"[('everyone', 'PRON'), ('watch', 'VERB'), ('Kreb', 'PROPN'), ('’s', 'NOUN'), ('interview', 'NOUN'), ('on', 'ADP'), ('60', 'NUM'), ('minute', 'NOUN'), ('!', 'PUNCT'), ('!', 'PUNCT')]","{'PRON': 1, 'VERB': 1, 'PROPN': 1, 'NOUN': 3, 'ADP': 1, 'NUM': 1, 'PUNCT': 2}",watch kreb ’s interview 60 minute,PRON VERB PROPN NOUN NOUN NUM NOUN,1.0,everyone watch Kreb ’s interview 60 minute,0,2,kreb
428,Trump trying to steal election,0.0,0.0,0.0,1.0,0.0,0.0,Trump trying to steal election,"[('Trump', 'PROPN'), ('try', 'VERB'), ('to', 'PART'), ('steal', 'VERB'), ('election', 'NOUN')]","{'PROPN': 1, 'VERB': 2, 'PART': 1, 'NOUN': 1}",trump try to steal election,PROPN VERB VERB NOUN,0.0,Trump try steal election,0,0,
429,BRAZIL ROCKS WWG1WGA,0.0,0.0,0.0,0.0,0.0,0.0,BRAZIL ROCKS WWG1WGA,"[('BRAZIL', 'PROPN'), ('rock', 'NOUN'), ('WWG1WGA', 'NOUN')]","{'PROPN': 1, 'NOUN': 2}",brazil rock wwg1wga,PROPN NOUN NOUN,1.0,BRAZIL rock WWG1WGA,4,0,wwg1wga
430,Turn on your mic,0.0,0.0,0.0,0.0,0.0,0.0,Turn on your mic,"[('turn', 'VERB'), ('on', 'ADP'), ('your', 'PRON'), ('mic', 'ADJ')]","{'VERB': 1, 'ADP': 1, 'PRON': 1, 'ADJ': 1}",turn mic,VERB ADJ,1.0,turn mic,0,0,
431,Biden cheated,0.0,0.0,0.0,1.0,0.0,0.0,Biden cheated,"[('Biden', 'PROPN'), ('cheat', 'VERB')]","{'PROPN': 1, 'VERB': 1}",biden cheat,PROPN VERB,0.0,Biden cheat,0,0,
432,Cheaters BUSTED !!!!!!!!!!!!!!!!!,1.0,0.0,0.0,1.0,0.0,0.0,Cheaters BUSTED !!!!!!!!!!!!!!!!!,"[('cheater', 'NOUN'), ('bust', 'VERB'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT'), ('!', 'PUNCT')]","{'NOUN': 1, 'VERB': 1, 'PUNCT': 17}",cheater bust,NOUN VERB,0.0,cheater bust,1,17,
433,Trump the new host of the biggest loser,1.0,0.0,1.0,0.0,0.0,0.0,Trump the new host of the biggest loser,"[('trump', 'VERB'), ('the', 'DET'), ('new', 'ADJ'), ('host', 'NOUN'), ('of', 'ADP'), ('the', 'DET'), ('big', 'ADJ'), ('loser', 'NOUN')]","{'VERB': 1, 'DET': 2, 'ADJ': 2, 'NOUN': 2, 'ADP': 1}",trump new host big loser,VERB ADJ NOUN ADJ NOUN,0.0,trump new host big loser,0,0,
434,youtube is doing this on purpose...making it hard to hear...,0.0,0.0,0.0,0.0,0.0,0.0,youtube is doing this on purpose...making it hard to hear...,"[('youtube', 'NOUN'), ('be', 'AUX'), ('do', 'VERB'), ('this', 'DET'), ('on', 'ADP'), ('purpose', 'NOUN'), ('...', 'PUNCT'), ('make', 'VERB'), ('it', 'PRON'), ('hard', 'ADJ'), ('to', 'PART'), ('hear', 'VERB'), ('...', 'PUNCT')]","{'NOUN': 2, 'AUX': 1, 'VERB': 3, 'DET': 1, 'ADP': 1, 'PUNCT': 2, 'PRON': 1, 'ADJ': 1, 'PART': 1}",youtube do purpose ... make hard to hear ...,NOUN NOUN VERB ADJ VERB,1.0,youtube purpose ... make hard hear ...,0,6,
435,electoral college certifies election results NOT the MEDIA💩,0.0,0.0,0.0,0.0,0.0,0.0,electoral college certifies election results NOT the MEDIA💩,"[('electoral', 'ADJ'), ('college', 'NOUN'), ('certifie', 'NOUN'), ('election', 'NOUN'), ('result', 'NOUN'), ('not', 'PART'), ('the', 'DET'), ('MEDIA', 'PROPN'), ('💩', 'EMOJI')]","{'ADJ': 1, 'NOUN': 4, 'PART': 1, 'DET': 1, 'PROPN': 1, 'EMOJI': 1}",electoral college certifie election result not media 💩,ADJ NOUN NOUN NOUN NOUN PROPN EMOJI,1.0,electoral college certifie election result MEDIA,2,0,certifie
436,LOVE YOU BIDEN,0.0,0.0,0.0,0.0,0.0,0.0,LOVE YOU BIDEN,"[('love', 'VERB'), ('you', 'PRON'), ('BIDEN', 'VERB')]","{'VERB': 2, 'PRON': 1}",love biden,VERB VERB,1.0,love BIDEN,3,0,
437,Why is santa bald????,1.0,0.0,0.0,0.0,0.0,0.0,Why is santa bald????,"[('why', 'ADV'), ('be', 'AUX'), ('santa', 'PROPN'), ('bald', 'PROPN'), ('?', 'PUNCT'), ('?', 'PUNCT'), ('?', 'PUNCT'), ('?', 'PUNCT')]","{'ADV': 1, 'AUX': 1, 'PROPN': 2, 'PUNCT': 4}",why santa bald,PROPN PROPN,0.0,santa bald,0,4,
438,imagine having someone beside you doing that the whole time?,0.0,0.0,0.0,0.0,0.0,0.0,imagine having someone beside you doing that the whole time?,"[('imagine', 'VERB'), ('have', 'VERB'), ('someone', 'PRON'), ('beside', 'ADP'), ('you', 'PRON'), ('do', 'VERB'), ('that', 'SCONJ'), ('the', 'DET'), ('whole', 'ADJ'), ('time', 'NOUN'), ('?', 'PUNCT')]","{'VERB': 3, 'PRON': 2, 'ADP': 1, 'SCONJ': 1, 'DET': 1, 'ADJ': 1, 'NOUN': 1, 'PUNCT': 1}",imagine have do whole time,VERB PRON ADP ADJ NOUN,1.0,imagine someone beside whole time,0,1,
439,eew,0.0,0.0,0.0,0.0,0.0,0.0,eew,"[('eew', 'ADJ')]",{'ADJ': 1},eew,ADJ,1.0,eew,0,0,eew
440,Entire election was rigged,0.0,0.0,0.0,1.0,0.0,0.0,Entire election was rigged,"[('entire', 'ADJ'), ('election', 'NOUN'), ('be', 'AUX'), ('rig', 'VERB')]","{'ADJ': 1, 'NOUN': 1, 'AUX': 1, 'VERB': 1}",entire election rig,ADJ NOUN VERB,0.0,entire election rig,0,0,
441,CULT45 SQUARELY BEHIND THE 🎱 ON THE U.S. ELECTIONS......HES DONE,0.0,0.0,0.0,0.0,0.0,0.0,CULT45 SQUARELY BEHIND THE 🎱 ON THE you.S. ELECTIONS......HES DONE,"[('cult45', 'X'), ('SQUARELY', 'PROPN'), ('behind', 'ADP'), ('the', 'DET'), ('🎱', 'EMOJI'), ('on', 'ADP'), ('the', 'DET'), ('you', 'PRON'), ('.', 'PUNCT'), ('S.', 'PROPN'), ('ELECTIONS', 'PROPN'), ('......', 'PUNCT'), ('HES', 'PROPN'), ('do', 'VERB')]","{'X': 1, 'PROPN': 4, 'ADP': 2, 'DET': 2, 'EMOJI': 1, 'PRON': 1, 'PUNCT': 2, 'VERB': 1}",cult45 squarely 🎱 u.s. elections ...... hes do,X PROPN ADP EMOJI PROPN PROPN PROPN,1.0,cult45 SQUARELY behind S. ELECTIONS ...... HES,11,8,cult45
442,Busted!,0.0,0.0,0.0,0.0,0.0,0.0,Busted!,"[('bust', 'VERB'), ('!', 'PUNCT')]","{'VERB': 1, 'PUNCT': 1}",bust,VERB,1.0,bust,0,1,
443,🤟BYE👋DON👍 2020..ish,0.0,0.0,0.0,0.0,0.0,0.0,🤟BYE👋DON👍 2020..ish,"[('🤟', 'EMOJI'), ('BYE', 'PROPN'), ('👋', 'EMOJI'), ('DON', 'PROPN'), ('👍', 'EMOJI'), ('2020', 'NUM'), ('..', 'PUNCT'), ('ish', 'VERB')]","{'EMOJI': 3, 'PROPN': 2, 'NUM': 1, 'PUNCT': 1, 'VERB': 1}",🤟 bye 👋 don 👍 2020 .. ish,EMOJI PROPN EMOJI PROPN EMOJI NUM VERB,1.0,BYE 2020 .. ish,2,2,
444,TURKEY WITH CRANBERRY SAUCD,0.0,0.0,0.0,0.0,0.0,0.0,TURKEY WITH CRANBERRY SAUCD,"[('TURKEY', 'PROPN'), ('with', 'ADP'), ('CRANBERRY', 'PROPN'), ('saucd', 'NOUN')]","{'PROPN': 2, 'ADP': 1, 'NOUN': 1}",turkey cranberry saucd,PROPN PROPN NOUN,1.0,TURKEY CRANBERRY saucd,4,0,cranberry saucd
445,Maga Trump 2020 Faux News Suck,1.0,0.0,0.0,0.0,0.0,0.0,Maga Trump 2020 Faux News Suck,"[('Maga', 'PROPN'), ('Trump', 'PROPN'), ('2020', 'NUM'), ('Faux', 'PROPN'), ('News', 'PROPN'), ('Suck', 'PROPN')]","{'PROPN': 5, 'NUM': 1}",maga trump 2020 faux news suck,PROPN PROPN NUM PROPN PROPN PROPN,0.0,Maga Trump 2020 Faux News Suck,0,0,maga
446,Mike Haley🙋🏼‍♂️👌🏻👌🏻,0.0,0.0,0.0,0.0,0.0,0.0,Mike Haley🙋🏼‍♂️👌🏻👌🏻,"[('Mike', 'PROPN'), ('Haley', 'PROPN'), ('🙋🏼\u200d♂️', 'EMOJI'), ('👌🏻', 'EMOJI'), ('👌🏻', 'EMOJI')]","{'PROPN': 2, 'EMOJI': 3}",mike haley 🏼‍ ♂ ️ 🏻 👌 🏻,PROPN PROPN EMOJI EMOJI EMOJI,1.0,Mike Haley,0,0,haley
447,even dead people voted for the Big guy...,0.0,0.0,0.0,1.0,0.0,0.0,even dead people voted for the Big guy...,"[('even', 'ADV'), ('dead', 'ADJ'), ('people', 'NOUN'), ('vote', 'VERB'), ('for', 'ADP'), ('the', 'DET'), ('big', 'ADJ'), ('guy', 'NOUN'), ('...', 'PUNCT')]","{'ADV': 1, 'ADJ': 2, 'NOUN': 2, 'VERB': 1, 'ADP': 1, 'DET': 1, 'PUNCT': 1}",even dead people vote big guy ...,ADV ADJ NOUN VERB ADJ NOUN,0.0,even dead people vote big guy ...,0,3,
448,Mike please tell me why,0.0,0.0,0.0,0.0,0.0,0.0,Mike please tell me why,"[('Mike', 'PROPN'), ('please', 'INTJ'), ('tell', 'VERB'), ('I', 'PRON'), ('why', 'ADV')]","{'PROPN': 1, 'INTJ': 1, 'VERB': 1, 'PRON': 1, 'ADV': 1}",mike please tell why,PROPN INTJ VERB PRON,1.0,Mike please tell,0,0,
449,c'mon do lund trump,1.0,0.0,0.0,0.0,0.0,0.0,c'mon do lund trump,"[(""c'm"", 'VERB'), ('on', 'ADP'), ('do', 'VERB'), ('lund', 'NOUN'), ('trump', 'NOUN')]","{'VERB': 2, 'ADP': 1, 'NOUN': 2}",cmon do lund trump,VERB NOUN NOUN,0.0,c'm lund trump,0,0,cmon
450,why is my last 2 comments in pale grey now? almost faded out. am I muted? I didn't say anything wrong or rude.,0.0,0.0,0.0,0.0,0.0,0.0,why is my last 2 comments in pale grey now? almost faded out. am I muted? I did not say anything wrong or rude.,"[('why', 'ADV'), ('be', 'AUX'), ('my', 'PRON'), ('last', 'ADJ'), ('2', 'NUM'), ('comment', 'NOUN'), ('in', 'ADP'), ('pale', 'ADJ'), ('grey', 'NOUN'), ('now', 'ADV'), ('?', 'PUNCT'), ('almost', 'ADV'), ('fade', 'VERB'), ('out', 'ADP'), ('.', 'PUNCT'), ('be', 'AUX'), ('I', 'PRON'), ('mute', 'VERB'), ('?', 'PUNCT'), ('I', 'PRON'), ('do', 'AUX'), ('not', 'PART'), ('say', 'VERB'), ('anything', 'PRON'), ('wrong', 'ADJ'), ('or', 'CCONJ'), ('rude', 'ADJ'), ('.', 'PUNCT')]","{'ADV': 3, 'AUX': 3, 'PRON': 4, 'ADJ': 4, 'NUM': 1, 'NOUN': 2, 'ADP': 2, 'PUNCT': 4, 'VERB': 3, 'PART': 1, 'CCONJ': 1}",why last 2 comment pale grey now almost fade mute not say wrong rude,ADJ NUM NOUN ADJ NOUN ADV VERB PRON VERB PRON VERB PRON ADJ ADJ,1.0,last 2 comment pale grey almost fade mute say anything wrong rude,2,4,
451,Jesus Christ is coming soon to rapture his people repent and accept him as Lord and savior 🙏🙌🕊️✝️🛐❤️,0.0,0.0,0.0,0.0,0.0,0.0,Jesus Christ is coming soon to rapture his people repent and accept him as Lord and savior 🙏🙌🕊️✝️🛐❤️,"[('Jesus', 'PROPN'), ('Christ', 'PROPN'), ('be', 'AUX'), ('come', 'VERB'), ('soon', 'ADV'), ('to', 'PART'), ('rapture', 'VERB'), ('his', 'PRON'), ('people', 'NOUN'), ('repent', 'VERB'), ('and', 'CCONJ'), ('accept', 'VERB'), ('he', 'PRON'), ('as', 'ADP'), ('Lord', 'PROPN'), ('and', 'CCONJ'), ('savior', 'ADJ'), ('🙏', 'EMOJI'), ('🙌', 'EMOJI'), ('🕊️', 'EMOJI'), ('✝️', 'EMOJI'), ('🛐', 'EMOJI'), ('❤️', 'EMOJI')]","{'PROPN': 3, 'AUX': 1, 'VERB': 4, 'ADV': 1, 'PART': 1, 'PRON': 2, 'NOUN': 1, 'CCONJ': 2, 'ADP': 1, 'ADJ': 1, 'EMOJI': 6}",jesus christ come soon to rapture people repent accept lord savior 🙏 🙌 🕊 ️ ✝ ️ 🛐 ❤ ️,PROPN PROPN VERB ADV VERB NOUN VERB VERB PROPN ADJ EMOJI EMOJI EMOJI EMOJI EMOJI EMOJI,1.0,Jesus Christ come soon rapture people repent accept Lord savior,0,0,
452,the turkey pardons the turkey,0.0,0.0,0.0,0.0,0.0,0.0,the turkey pardons the turkey,"[('the', 'DET'), ('turkey', 'PROPN'), ('pardon', 'VERB'), ('the', 'DET'), ('turkey', 'NOUN')]","{'DET': 2, 'PROPN': 1, 'VERB': 1, 'NOUN': 1}",turkey pardon turkey,PROPN VERB NOUN,1.0,turkey pardon turkey,0,0,
453,Sammy you are limited,0.0,0.0,0.0,0.0,0.0,0.0,Sammy you are limited,"[('sammy', 'ADJ'), ('you', 'PRON'), ('be', 'AUX'), ('limited', 'ADJ')]","{'ADJ': 2, 'PRON': 1, 'AUX': 1}",sammy limited,ADJ ADJ,1.0,sammy limited,0,0,
454,China Virus. It came from China,0.0,1.0,0.0,0.0,0.0,0.0,China Virus. It came from China,"[('China', 'PROPN'), ('Virus', 'PROPN'), ('.', 'PUNCT'), ('it', 'PRON'), ('come', 'VERB'), ('from', 'ADP'), ('China', 'PROPN')]","{'PROPN': 3, 'PUNCT': 1, 'PRON': 1, 'VERB': 1, 'ADP': 1}",china virus come china,PROPN PROPN VERB PROPN,0.0,China Virus come China,0,1,
455,"Why isn't the ""president-elect"" trying to pardon this turkey with his transition team? Outrageous!",1.0,0.0,0.0,0.0,0.0,0.0,"Why is not the ""president-elect"" trying to pardon this turkey with his transition team? Outrageous!","[('why', 'ADV'), ('be', 'AUX'), ('not', 'PART'), ('the', 'DET'), ('""', 'PUNCT'), ('president', 'PROPN'), ('-', 'PUNCT'), ('elect', 'PROPN'), ('""', 'PUNCT'), ('try', 'VERB'), ('to', 'PART'), ('pardon', 'VERB'), ('this', 'DET'), ('turkey', 'NOUN'), ('with', 'ADP'), ('his', 'PRON'), ('transition', 'NOUN'), ('team', 'NOUN'), ('?', 'PUNCT'), ('outrageous', 'ADJ'), ('!', 'PUNCT')]","{'ADV': 1, 'AUX': 1, 'PART': 2, 'DET': 2, 'PUNCT': 5, 'PROPN': 2, 'VERB': 2, 'NOUN': 3, 'ADP': 1, 'PRON': 1, 'ADJ': 1}",why not president elect try to pardon turkey transition team outrageous,PROPN PROPN VERB VERB NOUN NOUN NOUN ADJ,0.0,president elect try pardon turkey transition team outrageous,0,5,
456,Last thanksgiving for you trump in White House,0.0,0.0,0.0,0.0,0.0,0.0,Last thanksgiving for you trump in White House,"[('last', 'ADJ'), ('thanksgiving', 'NOUN'), ('for', 'ADP'), ('you', 'PRON'), ('trump', 'VERB'), ('in', 'ADP'), ('White', 'PROPN'), ('House', 'PROPN')]","{'ADJ': 1, 'NOUN': 1, 'ADP': 2, 'PRON': 1, 'VERB': 1, 'PROPN': 2}",last thanksgiving trump white house,ADJ NOUN VERB PROPN PROPN,1.0,last thanksgiving trump White House,0,0,
457,Were is daddy Trump,0.0,0.0,0.0,0.0,0.0,0.0,Were is daddy Trump,"[('be', 'AUX'), ('be', 'AUX'), ('daddy', 'ADJ'), ('Trump', 'PROPN')]","{'AUX': 2, 'ADJ': 1, 'PROPN': 1}",daddy trump,ADJ PROPN,1.0,daddy Trump,0,0,
458,"TRUMP was not ""Fired"" come 2024 when he rerun and I believe he will 2024 he wins why because he connected with many people of all ethnic backgrounds NO PANDEMIC=NO BIDEN believe it or not TRUMP WINS!",0.0,0.0,0.0,1.0,0.0,0.0,"TRUMP was not ""Fired"" come 2024 when he rerun and I believe he will 2024 he wins why because he connected with many people of all ethnic backgrounds NO PANDEMIC=NO BIDEN believe it or not TRUMP WINS!","[('TRUMP', 'PROPN'), ('be', 'AUX'), ('not', 'PART'), ('""', 'PUNCT'), ('fire', 'VERB'), ('""', 'PUNCT'), ('come', 'VERB'), ('2024', 'NUM'), ('when', 'ADV'), ('he', 'PRON'), ('rerun', 'VERB'), ('and', 'CCONJ'), ('I', 'PRON'), ('believe', 'VERB'), ('he', 'PRON'), ('will', 'AUX'), ('2024', 'NUM'), ('he', 'PRON'), ('win', 'VERB'), ('why', 'ADV'), ('because', 'SCONJ'), ('he', 'PRON'), ('connect', 'VERB'), ('with', 'ADP'), ('many', 'ADJ'), ('people', 'NOUN'), ('of', 'ADP'), ('all', 'DET'), ('ethnic', 'ADJ'), ('background', 'NOUN'), ('no', 'DET'), ('PANDEMIC', 'PROPN'), ('=', 'PUNCT'), ('no', 'DET'), ('BIDEN', 'NOUN'), ('believe', 'VERB'), ('it', 'PRON'), ('or', 'CCONJ'), ('not', 'PART'), ('TRUMP', 'PROPN'), ('WINS', 'PROPN'), ('!', 'PUNCT')]","{'PROPN': 4, 'AUX': 2, 'PART': 2, 'PUNCT': 4, 'VERB': 7, 'NUM': 2, 'ADV': 2, 'PRON': 6, 'CCONJ': 2, 'SCONJ': 1, 'ADP': 2, 'ADJ': 2, 'NOUN': 3, 'DET': 3}",trump not fire come 2024 when rerun believe 2024 win why connect many people ethnic background pandemic biden believe not trump wins,PROPN VERB VERB NUM VERB PRON VERB NUM VERB VERB ADJ NOUN ADJ NOUN PROPN NOUN VERB PROPN PROPN,0.0,TRUMP fire come 2024 rerun believe 2024 win connect many people ethnic background PANDEMIC BIDEN believe TRUMP WINS,8,4,2024 2024
459,Best President ever! God Bless America !,0.0,0.0,0.0,0.0,0.0,0.0,Best President ever! God Bless America !,"[('good', 'ADJ'), ('President', 'PROPN'), ('ever', 'ADV'), ('!', 'PUNCT'), ('God', 'PROPN'), ('Bless', 'PROPN'), ('America', 'PROPN'), ('!', 'PUNCT')]","{'ADJ': 1, 'PROPN': 4, 'ADV': 1, 'PUNCT': 2}",good president ever god bless america,ADJ PROPN ADV PROPN PROPN PROPN,1.0,good President ever God Bless America,0,2,
460,It’s in slow mode @Sammy Oliver. You have to wait about a minute between post when it’s in slow mode,0.0,0.0,0.0,0.0,0.0,0.0,it is in slow mode @Sammy Oliver. You have to wait about a minute between post when it is in slow mode,"[('it', 'PRON'), ('be', 'AUX'), ('in', 'ADP'), ('slow', 'ADJ'), ('mode', 'NOUN'), ('@Sammy', 'PROPN'), ('Oliver', 'PROPN'), ('.', 'PUNCT'), ('you', 'PRON'), ('have', 'VERB'), ('to', 'PART'), ('wait', 'VERB'), ('about', 'ADV'), ('a', 'DET'), ('minute', 'NOUN'), ('between', 'ADP'), ('post', 'NOUN'), ('when', 'ADV'), ('it', 'PRON'), ('be', 'VERB'), ('in', 'ADP'), ('slow', 'ADJ'), ('mode', 'NOUN')]","{'PRON': 3, 'AUX': 1, 'ADP': 3, 'ADJ': 2, 'NOUN': 4, 'PROPN': 2, 'PUNCT': 1, 'VERB': 3, 'PART': 1, 'ADV': 2, 'DET': 1}",’s slow mode @sammy oliver have to wait about minute post when ’s slow mode,ADJ NOUN PROPN PROPN VERB NOUN NOUN ADJ NOUN,1.0,slow mode @Sammy Oliver wait minute post slow mode,0,2,@sammy
461,We Will Win,0.0,0.0,0.0,0.0,0.0,0.0,We Will Win,"[('we', 'PRON'), ('will', 'AUX'), ('win', 'VERB')]","{'PRON': 1, 'AUX': 1, 'VERB': 1}",win,VERB,1.0,win,0,0,
